"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"PECs?","EC-1(gEC)","Efnb1","Ephb2",0.00464823880532761,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","EC-5","Efnb1","Ephb2",0.00626655729676332,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","EC-5","Efnb1","Ephb2",0.00145299042570124,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","EC-5","Efnb1","Ephb2",0.0414513645621332,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","EC-5","Efnb1","Ephb2",0.00511166665281336,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","EC-5","Efnb1","Ephb2",0.00936364311896574,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","EC-6","Efnb1","Ephb2",0.000425665082313139,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","EC-6","Efnb1","Ephb2",9.82529015472109e-05,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","EC-6","Efnb1","Ephb2",0.00291173671751845,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","EC-6","Efnb1","Ephb2",0.000346841734117292,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","EC-6","Efnb1","Ephb2",0.000637892195703361,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","TAL-2","Efnb1","Ephb2",0.000644562136160267,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","TAL-2","Efnb1","Ephb2",0.000148804240736098,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","TAL-2","Efnb1","Ephb2",0.00440345699515672,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","TAL-2","Efnb1","Ephb2",0.000525225405006013,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","TAL-2","Efnb1","Ephb2",0.000965820985099888,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","FIB","Efnb1","Ephb2",0.000496701095167064,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","FIB","Efnb1","Ephb2",0.000114655849487051,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","FIB","Efnb1","Ephb2",0.00339624470546349,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","FIB","Efnb1","Ephb2",0.000404728843181839,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","FIB","Efnb1","Ephb2",0.000744318806998576,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","PODO","Efnb1","Ephb2",0.00131545739195992,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","PODO","Efnb1","Ephb2",0.000303844659577667,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","PODO","Efnb1","Ephb2",0.00895176799972854,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","PODO","Efnb1","Ephb2",0.00107204176035172,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","PODO","Efnb1","Ephb2",0.0019704405795639,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","IC-B","Efnb1","Ephb2",0.00141114531596387,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","IC-B","Efnb1","Ephb2",0.000325970697343806,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","IC-B","Efnb1","Ephb2",0.00959759193700386,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","IC-B","Efnb1","Ephb2",0.00115004373377142,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","IC-B","Efnb1","Ephb2",0.00211367191708765,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","Undef","Efnb1","Ephb2",0.0033570920928085,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","Undef","Efnb1","Ephb2",0.000776642905861688,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","Undef","Efnb1","Ephb2",0.0225772827773485,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","Undef","Efnb1","Ephb2",0.00273692244787397,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","Undef","Efnb1","Ephb2",0.00502351809319197,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","IC-A","Efnb1","Ephb2",0.00296678840863835,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","IC-A","Efnb1","Ephb2",0.000686141972097763,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","IC-A","Efnb1","Ephb2",0.0199972290690056,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","IC-A","Efnb1","Ephb2",0.00241854622313422,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","IC-A","Efnb1","Ephb2",0.00444033485333755,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","PT-2","Efnb1","Ephb2",0.000235682692583798,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","PT-2","Efnb1","Ephb2",5.43928185329844e-05,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","PT-2","Efnb1","Ephb2",0.0016139650499977,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","PT-2","Efnb1","Ephb2",0.000192032939196933,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","PT-2","Efnb1","Ephb2",0.000353222296800497,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","Uro","Efnb1","Ephb2",0.00651750152520807,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","Uro","Efnb1","Ephb2",0.00151146860054473,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","Uro","Efnb1","Ephb2",0.0430502448324629,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","Uro","Efnb1","Ephb2",0.00531661072715013,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","Uro","Efnb1","Ephb2",0.00973739484595141,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","ATL","Efnb1","Ephb2",0.00398087647334863,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","ATL","Efnb1","Ephb2",0.000921394915617944,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","ATL","Efnb1","Ephb2",0.0266767962055737,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","ATL","Efnb1","Ephb2",0.00324584782711519,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","ATL","Efnb1","Ephb2",0.00595509248020151,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","PC","Efnb1","Ephb2",0.00254240618782065,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","PC","Efnb1","Ephb2",0.000587800931547193,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","PC","Efnb1","Ephb2",0.0171787128227529,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","PC","Efnb1","Ephb2",0.00207242392198105,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","PC","Efnb1","Ephb2",0.00380597480796716,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","vSMC/MC","Efnb1","Ephb2",0.000855960885083063,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","vSMC/MC","Efnb1","Ephb2",0.000197640117244474,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","vSMC/MC","Efnb1","Ephb2",0.00584046557903105,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","vSMC/MC","Efnb1","Ephb2",0.00069751228818777,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","vSMC/MC","Efnb1","Ephb2",0.00128244863735123,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","IMM","Efnb1","Ephb2",0.00049585711086416,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","IMM","Efnb1","Ephb2",0.000114460954280864,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","IMM","Efnb1","Ephb2",0.0033904905889126,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","IMM","Efnb1","Ephb2",0.000404041073067331,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","IMM","Efnb1","Ephb2",0.000743054388556903,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","PECs?","Efnb1","Ephb2",0.00217775764456342,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","PECs?","Efnb1","Ephb2",0.000503353202132365,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","PECs?","Efnb1","Ephb2",0.0147458632748841,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","PECs?","Efnb1","Ephb2",0.00177506335442107,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","PECs?","Efnb1","Ephb2",0.00326068941793223,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","PROLIF","Efnb1","Ephb2",0.00393068587091869,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","PROLIF","Efnb1","Ephb2",0.000909742802792848,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","PROLIF","Efnb1","Ephb2",0.0263480266721784,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","PROLIF","Efnb1","Ephb2",0.00320489459358707,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","PROLIF","Efnb1","Ephb2",0.00588015805190888,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","ADIPO","Efnb1","Ephb2",0.00331690533609726,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","ADIPO","Efnb1","Ephb2",0.000767322161035249,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","ADIPO","Efnb1","Ephb2",0.0223121676596051,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","ADIPO","Efnb1","Ephb2",0.00270413941579701,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","ADIPO","Efnb1","Ephb2",0.00496348239012775,0,"EFNB1_EPHB2","Efnb1  - Ephb2","EPHB","Cell-Cell Contact","PMID: 15114347"
"TAL-1","TAL-1","Efnb2","Epha4",0.00641795484026302,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"DCT/CNT","TAL-1","Efnb2","Epha4",0.00174945154789354,0.01,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PC_CNT","TAL-1","Efnb2","Epha4",0.00507091402313238,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","TAL-1","Efnb2","Epha4",0.00314686317318827,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","TAL-1","Efnb2","Epha4",0.00731569473330555,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-1(gEC)","TAL-1","Efnb2","Epha4",0.0133724546992945,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-5","TAL-1","Efnb2","Epha4",0.0148542138689927,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Undef","TAL-1","Efnb2","Epha4",0.00343624589059897,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"IC-A","TAL-1","Efnb2","Epha4",0.00352977289318791,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","TAL-1","Efnb2","Epha4",0.0118775375259597,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"ATL","TAL-1","Efnb2","Epha4",0.00299733923655187,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PC","TAL-1","Efnb2","Epha4",0.00340985968125633,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"vSMC/MC","TAL-1","Efnb2","Epha4",0.00189641923516474,0.01,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","TAL-1","Efnb2","Epha4",0.00294108001500832,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PROLIF","TAL-1","Efnb2","Epha4",0.00524644679531742,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"ADIPO","TAL-1","Efnb2","Epha4",0.00222056777033747,0.01,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"TAL-1","PC_CNT","Efnb2","Epha4",0.00577770917086148,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"DCT/CNT","PC_CNT","Efnb2","Epha4",0.00157419098000453,0.03,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PC_CNT","PC_CNT","Efnb2","Epha4",0.00456442982603186,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","PC_CNT","Efnb2","Epha4",0.00283200665606127,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-3","PC_CNT","Efnb2","Epha4",0.000322236328400337,0.04,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","PC_CNT","Efnb2","Epha4",0.00658648553920434,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-1(gEC)","PC_CNT","Efnb2","Epha4",0.012046850160762,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-5","PC_CNT","Efnb2","Epha4",0.0133837158338144,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-6","PC_CNT","Efnb2","Epha4",0.000822287619812333,0.03,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"TAL-2","PC_CNT","Efnb2","Epha4",0.000402307763051874,0.04,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"FIB","PC_CNT","Efnb2","Epha4",0.000419547972031894,0.04,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","PC_CNT","Efnb2","Epha4",0.000961450767399804,0.03,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"IC-B","PC_CNT","Efnb2","Epha4",0.00100198319352149,0.03,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Undef","PC_CNT","Efnb2","Epha4",0.00309252527371017,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"IC-A","PC_CNT","Efnb2","Epha4",0.00317672678412659,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PT-2","PC_CNT","Efnb2","Epha4",0.000257380493338447,0.04,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","PC_CNT","Efnb2","Epha4",0.0106985164505675,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"ATL","PC_CNT","Efnb2","Epha4",0.00269740271833982,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PC","PC_CNT","Efnb2","Epha4",0.00306877029516677,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"vSMC/MC","PC_CNT","Efnb2","Epha4",0.00170646057007207,0.01,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"IMM","PC_CNT","Efnb2","Epha4",0.00037451637641768,0.04,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","PC_CNT","Efnb2","Epha4",0.00264675827627707,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PROLIF","PC_CNT","Efnb2","Epha4",0.00472251355809719,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"ADIPO","PC_CNT","Efnb2","Epha4",0.00199820511514059,0.01,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"TAL-1","EC-2","Efnb2","Epha4",0.0109403525490139,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"DCT/CNT","EC-2","Efnb2","Epha4",0.00299210527931058,0.01,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PC_CNT","EC-2","Efnb2","Epha4",0.00865238819824606,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","EC-2","Efnb2","Epha4",0.00537676668641375,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","EC-2","Efnb2","Epha4",0.012462748135625,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-1(gEC)","EC-2","Efnb2","Epha4",0.0226834477314916,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-5","EC-2","Efnb2","Epha4",0.0251706073882026,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Undef","EC-2","Efnb2","Epha4",0.00587000183061822,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"IC-A","EC-2","Efnb2","Epha4",0.00602936950833708,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","EC-2","Efnb2","Epha4",0.0201689253973276,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"ATL","EC-2","Efnb2","Epha4",0.00512183275873266,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PC","EC-2","Efnb2","Epha4",0.00582503655676863,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"vSMC/MC","EC-2","Efnb2","Epha4",0.00324312649992375,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","EC-2","Efnb2","Epha4",0.00502589840227306,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PROLIF","EC-2","Efnb2","Epha4",0.00895078054873991,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"ADIPO","EC-2","Efnb2","Epha4",0.00379658756982804,0.01,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"TAL-1","EC-3","Efnb2","Epha4",0.0298596615636947,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"DCT/CNT","EC-3","Efnb2","Epha4",0.00828148423195119,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PC_CNT","EC-3","Efnb2","Epha4",0.0237099361941864,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-2","EC-3","Efnb2","Epha4",0.0148190405344493,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-4","EC-3","Efnb2","Epha4",0.0339244568736955,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-1(gEC)","EC-3","Efnb2","Epha4",0.0606646848163588,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-5","EC-3","Efnb2","Epha4",0.067030723480464,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"EC-6","EC-3","Efnb2","Epha4",0.00433980579151189,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PODO","EC-3","Efnb2","Epha4",0.00507124884742313,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"IC-B","EC-3","Efnb2","Epha4",0.00528412396204256,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Undef","EC-3","Efnb2","Epha4",0.0161643812027871,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"IC-A","EC-3","Efnb2","Epha4",0.0165985697610287,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Uro","EC-3","Efnb2","Epha4",0.0541732189755654,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"ATL","EC-3","Efnb2","Epha4",0.0141227676725573,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PC","EC-3","Efnb2","Epha4",0.0160418316013226,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"vSMC/MC","EC-3","Efnb2","Epha4",0.00897226194453715,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PECs?","EC-3","Efnb2","Epha4",0.013860590348527,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"PROLIF","EC-3","Efnb2","Epha4",0.0245147724788892,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"ADIPO","EC-3","Efnb2","Epha4",0.0104931453304858,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
"TAL-1","EC-4","Efnb2","Epha4",0.0207976437465072,0,"EFNB2_EPHA4","Efnb2  - Epha4","EPHB","Cell-Cell Contact","PMID: 15114347"
