"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"141","ENSMUSG00000063659","Zbtb18",-0.37867983450898,0.00497945492316705,-0.0102114418029265,0.0364954743935906,0,0.0963755422596318,0.0131495117230727,"Worsening","Rescue","Rescue"
"142","ENSMUSG00000070111",NA,1.01306177139204,-0.101062836997897,0.0169391236256341,-0.00452486952124302,0,0.00446652874387457,0.0997597973310436,"Worsening","Rescue","Rescue"
"143","ENSMUSG00000070394","Tmem256",-0.510534606349491,0.0820282172173314,-0.00681720432098339,0.000114886429517183,0,0.000225031619969237,0.160671218360423,"Worsening","Rescue","Rescue"
"144","ENSMUSG00000071181","3830408C21Rik",0.854907693724432,-0.0568969794237964,0.0584493888583343,-0.00275977517109793,0,0.0032281557311467,0.0665533599024275,"Worsening","Rescue","Rescue"
"145","ENSMUSG00000072214","Septin5",0.926526197113537,-0.130218470174403,0.00994225084993273,-0.0156514003131255,0,0.0168925610111028,0.140544833573061,"Worsening","Rescue","Rescue"
"146","ENSMUSG00000072772","Grcc10",-0.265855113461367,0.00330579814446595,-0.00945042861403769,0.00115646371768911,0,0.00434997733401565,0.0124345855207571,"Worsening","Rescue","Rescue"
"147","ENSMUSG00000073842","Mup7",2.1021095303141,-1.37609403881335,0.00933184778627884,-0.0559371421273726,0,0.0266100035800772,0.65462527949613,"Worsening","Rescue","Rescue"
"148","ENSMUSG00000074576","Mocs3",-0.500815180659503,0.00665344854913545,-0.0383908798966011,0.000584956715233298,0,0.00116800915352245,0.0132852373611634,"Worsening","Rescue","Rescue"
"149","ENSMUSG00000082809","Gm14150",0.975035361470903,-0.0737741594664783,0.0202882569792874,-0.00176532537088747,0,0.00181052445956869,0.0756630604198655,"Worsening","Rescue","Rescue"
"150","ENSMUSG00000085684","4930469K13Rik",0.854006947563195,-0.0573884646402595,0.0151945455680365,-0.0035122577436889,0,0.00411268052761245,0.0671990606212403,"Worsening","Rescue","Rescue"
"151","ENSMUSG00000090369","4933411K16Rik",-0.536054136449253,0.0304500227593401,-0.020632954424678,0.00932223157692205,0,0.0173904666395659,0.056804006701705,"Worsening","Rescue","Rescue"
"152","ENSMUSG00000097121","D130020L05Rik",-0.571604769298768,0.0253001548876595,-0.0147256688085041,0.00345869675097174,0,0.00605085355605902,0.0442616231468768,"Worsening","Rescue","Rescue"
"153","ENSMUSG00000097177","9330159M07Rik",0.597554237616915,-0.0983539549376555,0.0303458700807282,-0.00534146777853438,0,0.00893888360634259,0.164594188688038,"Worsening","Rescue","Rescue"
"154","ENSMUSG00000100017","2410022M11Rik",0.4904693978357,-0.0665176279771296,0.00634300663191876,-0.0269362033135872,0,0.0549192333557382,0.13562034302375,"Worsening","Rescue","Rescue"
"155","ENSMUSG00000101249",NA,0.568822881058282,-0.103727469235947,0.00533032479184088,-0.192985238742406,0,0.339271230410706,0.182354600509326,"Worsening","Rescue","Rescue"
"156","ENSMUSG00000104445","Rhbg",0.330637800334288,-0.0290757677818049,0.0204399499343667,-0.151023109226115,0,0.456762986789242,0.0879384261339996,"Worsening","Rescue","Rescue"
