"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"16","ENSMUSG00000000690","Hoxb6",0.38595297666469,-0.059272127844285,-0.135913985220036,-0.021537524971374,0.352151669860332,0.0558034949166502,0.153573443989213,"Rescue","Rescue","Rescue"
"17","ENSMUSG00000000708","Kat2b",-0.301983870818369,0.046947784081338,0.0394225667815354,-0.00559822988776672,0.130545272748181,0,0.155464541712478,"Rescue","Worsening","Rescue"
"18","ENSMUSG00000000732","Icosl",0.401032477854379,-0.100905113494034,-0.0950871964823875,0.00520007496494154,0.237105974536344,0,0.251613320781151,"Rescue","Worsening","Rescue"
"19","ENSMUSG00000000782","Tcf7",1.03028652238985,-0.229693183002693,-0.0408430287216294,0.00354460785488108,0.0396423983368141,0,0.222941073197674,"Rescue","Worsening","Rescue"
"20","ENSMUSG00000000787","Ddx3x",-0.307807583475783,0.0136054961217508,0.0763128058021982,0.00383782142467932,0.247923735148007,0.0124682484471058,0.0442013025414014,"Rescue","Rescue","Rescue"
"21","ENSMUSG00000000811","Txnrd3",0.303133220046565,-0.19751747265663,-0.411086982668547,0.00495785562179168,1.35612646679041,0,0.651586363996296,"Rescue","Worsening","Rescue"
"22","ENSMUSG00000000958","Slc7a7",-0.677493350475006,0.656314684348243,0.878182692355083,0.0586999047102192,1.29622333819124,0.0866427761528042,0.968739669382861,"Rescue","Rescue","Rescue"
"23","ENSMUSG00000001018","Snapin",0.358573749175416,-0.00553764352881075,0.0364068907862109,-0.00402576297443516,0,0.011227154758799,0.0154435274237036,"Worsening","Rescue","Rescue"
"24","ENSMUSG00000001039","B9d1",0.442816034618868,-0.185154963491852,0.00792278422521671,-0.0135724568648862,0,0.0306503283616818,0.418130666047844,"Worsening","Rescue","Rescue"
"25","ENSMUSG00000001062","Vps9d1",-0.421914198773773,0.000222661482089968,0.0486763526323482,0.00945899859247878,0.115370264318713,0.0224192468989426,0.000527741144377454,"Rescue","Rescue","Rescue"
"26","ENSMUSG00000001095","Slc13a2",-1.1911860346211,0.497216173845189,0.0273200430797355,0.117905398901101,0.022935160659792,0.0989815154595938,0.417412695745166,"Rescue","Rescue","Rescue"
"27","ENSMUSG00000001128","Cfp",0.733131018730493,-0.175920878878556,-0.271797679893609,0.012552496764725,0.370735479674915,0,0.2399583081114,"Rescue","Worsening","Rescue"
"28","ENSMUSG00000001211","Agpat3",-0.783087716994526,0.185520149511601,0.0907683404430294,0.00460248854824405,0.115910821320754,0.0058773601582059,0.236908516741423,"Rescue","Rescue","Rescue"
"29","ENSMUSG00000001240","Ramp2",0.751705394198947,-0.153495987266826,-0.17729968632775,-0.00183883411412892,0.235863261985354,0.00244621646767411,0.204197001180759,"Rescue","Rescue","Rescue"
"30","ENSMUSG00000001248","Gramd1a",0.523269681479653,-0.0557282394535048,-0.243831819759613,0.00714104692546264,0.46597735047467,0,0.106500035117498,"Rescue","Worsening","Rescue"
"31","ENSMUSG00000001270","Ckb",0.538389967335999,-0.0174688557296318,-0.149671952236656,-0.0033139030186226,0.277999148047363,0.00615520945722685,0.0324464733547492,"Rescue","Rescue","Rescue"
"32","ENSMUSG00000001280","Sp1",-0.287982518246746,0.152926767568313,0.107032608235497,0.00336854935276916,0.371663560993623,0.0116970619372213,0.531027954402718,"Rescue","Rescue","Rescue"
"33","ENSMUSG00000001333","Sync",1.03103971364563,-0.248624958354045,-0.140526253739992,-0.004886893094513,0.136295675016346,0.00473977193102826,0.241140040546971,"Rescue","Rescue","Rescue"
"34","ENSMUSG00000001424","Snd1",-0.491732210484409,0.0474134751432431,0.0240476274166495,0.000374445200372246,0.0489039092903026,0.000761481945637398,0.0964213328562222,"Rescue","Rescue","Rescue"
"35","ENSMUSG00000001473","Tubb6",0.950399248019756,-0.101831586280736,-0.0319827555321891,0.00717500067698891,0.0336519158646517,0,0.107146114112476,"Rescue","Worsening","Rescue"
"36","ENSMUSG00000001517","Foxm1",1.1478336838303,-0.208549383031823,0.0408890229916272,0.00287171029921994,0,0,0.181689547858447,"Worsening","Worsening","Rescue"
"37","ENSMUSG00000001525","Tubb5",0.548415567878371,-0.0924292063924676,-0.0514506705420212,0.0021783145963255,0.0938169402102605,0,0.168538626191893,"Rescue","Worsening","Rescue"
"38","ENSMUSG00000001542","Ell2",-0.403529831872846,0.127200013083015,0.243860573479288,-0.00194923417537394,0.604318576268555,0,0.315218363144702,"Rescue","Worsening","Rescue"
"39","ENSMUSG00000001630","Stk38l",-0.442739356818933,0.0306836650437494,0.0389272120001701,0.0040024755576892,0.0879235410193953,0.00904025245563631,0.069304127973195,"Rescue","Rescue","Rescue"
"40","ENSMUSG00000001729","Akt1",0.303263757369824,-0.032898299905898,-0.0474424497013667,0.00252601241387557,0.156439563081425,0,0.108480816142429,"Rescue","Worsening","Rescue"
"41","ENSMUSG00000001739","Cldn15",0.636292110405509,-0.0740096851868564,-0.13243535838471,-0.00965949429603165,0.2081361001008,0.0151809116254414,0.116314007319201,"Rescue","Rescue","Rescue"
"42","ENSMUSG00000001750","Tcirg1",0.455373748316355,-0.0493265398659016,-0.134127494551047,0.0574628577292028,0.294543756742576,0,0.108321000163658,"Rescue","Worsening","Rescue"
"43","ENSMUSG00000001794","Capns1",0.240531029390973,-0.120530600580747,-0.152295625668775,-0.005382578042281,0.63316415372432,0.0223778946770808,0.501102086021634,"Rescue","Rescue","Rescue"
"44","ENSMUSG00000001833","Septin7",0.255668619427042,-0.0401386437041757,-0.0275922937624943,0.000531994759934632,0.107922097848102,0,0.156994799729928,"Rescue","Worsening","Rescue"
"45","ENSMUSG00000001855","Nup214",0.449029946801095,-0.0294451347274118,-0.0670704159986786,-0.0132474716339528,0.149367356178559,0.0295024234537769,0.0655749910160334,"Rescue","Rescue","Rescue"
"46","ENSMUSG00000001870","Ltbp1",0.455219789010053,-0.501539504186446,-0.413015360704572,0.000246945789425516,0.907287799598385,0,1.10175242002797,"Rescue","Worsening","Rescue"
"47","ENSMUSG00000001891","Ugp2",-0.533859505373504,0.0484778442258922,0.118064924017771,-0.00103137510233228,0.221153548507429,0,0.0908063708484045,"Rescue","Worsening","Rescue"
"48","ENSMUSG00000001999","Blvra",-0.634112843571141,0.234237198442983,0.324628679769275,0.00897593013124517,0.511941499151885,0.0141550990840925,0.369393556395777,"Rescue","Rescue","Rescue"
"49","ENSMUSG00000002033","Cd3g",0.950100045658766,-0.118643007285565,-0.16654068694755,0.00808756594035006,0.175287526517353,0,0.124874225433073,"Rescue","Worsening","Rescue"
"50","ENSMUSG00000002052","Supt6",-0.401190844823571,0.0595458051345407,0.101770580307841,0.00487981483380121,0.253671243052907,0.0121633255014759,0.148422641999038,"Rescue","Rescue","Rescue"
"51","ENSMUSG00000002058","Unc119",0.578330164673372,-0.113782505664406,-0.094471217583537,0.000211178015463694,0.163351703497763,0,0.196743162668452,"Rescue","Worsening","Rescue"
"52","ENSMUSG00000002068","Ccne1",1.51237384555758,-0.180725451697796,-0.0664998865973939,0.00734845270965033,0.0439705346616047,0,0.119497869014765,"Rescue","Worsening","Rescue"
"53","ENSMUSG00000002107","Celf2",0.802283481427796,-0.0992714208892661,-0.000296972303813858,-0.0182414667062596,0.000370158816289407,0.0227369341741848,0.123736089782873,"Rescue","Rescue","Rescue"
"54","ENSMUSG00000002205","Vrk3",-0.357427019961257,0.0415966628707391,0.0434921021594933,0.00257416321671026,0.121681069786519,0.00720192675133872,0.116378059149663,"Rescue","Rescue","Rescue"
