"","baseMean","log2FoldChange","lfcSE","pvalue","padj","padj_combi_ctrl","log2FC_combi_ctrl","Symbol","ENSEMBL_clean"
"ENSMUSG00000032536",2279.37117044703,-0.270529986245259,0.110057734740511,0.00977833024740085,0.0287864432046411,0.219147380354247,-0.164896036696944,"Trak1","ENSMUSG00000032536"
"ENSMUSG00000032555",400.470378150764,0.661674407578923,0.157011013721236,3.43862985982907e-06,2.31598067328616e-05,0.0103864248948413,0.406090397220182,"Topbp1","ENSMUSG00000032555"
"ENSMUSG00000032560",3231.23406074942,-0.961230897853297,0.125554270405134,1.63162778214557e-15,3.71297997243631e-14,8.47027767754268e-05,-0.498737564372825,"Dnajc13","ENSMUSG00000032560"
"ENSMUSG00000032561",209.250994781268,0.503430183790117,0.257923154590522,0.0148071501611545,0.0410935887414417,0.0636018420542916,0.453030272437574,"Acp3","ENSMUSG00000032561"
"ENSMUSG00000032562",3247.67162871796,0.252553117726512,0.0850724276123595,0.00222279197346151,0.00801470441627556,0.11643080540089,0.160724349809247,"Gnai2","ENSMUSG00000032562"
"ENSMUSG00000032570",1884.44460750984,-0.208238255765547,0.0656545323484748,0.0012473022676003,0.00481504776328583,0.603865804078248,-0.0486555797106302,"Atp2c1","ENSMUSG00000032570"
"ENSMUSG00000032577",241.332088174459,0.584406223391474,0.216043292336452,0.00139932000569697,0.00533366722754062,0.103647827037389,0.34595359167464,"Mapkapk3","ENSMUSG00000032577"
"ENSMUSG00000032579",252.19021701096,-0.446543901765326,0.199385221098288,0.00912711091997327,0.0271181818176499,0.116533871725437,-0.323118485080259,"Hemk1","ENSMUSG00000032579"
"ENSMUSG00000032595",2.91502640607733,1.33656157613416,1.40227580064014,0.00260718680129226,0.00922346821254034,0.399857147343992,0.274879526847998,"Cdhr4","ENSMUSG00000032595"
"ENSMUSG00000032601",1444.96653396405,-0.429265105215287,0.127541419253611,0.000306644345338939,0.00137052795156094,0.616264141598803,-0.0847255968681578,"Prkar2a","ENSMUSG00000032601"
"ENSMUSG00000032604",1381.69272722861,-0.370360704832927,0.118496840205195,0.000906098585322458,0.00363407839553909,0.0666439250195482,-0.245089385456082,"Qars1","ENSMUSG00000032604"
"ENSMUSG00000032607",998.432245425465,-0.817859725207496,0.111498156012373,1.7617487779218e-14,3.60487874939163e-13,0.0502422053638219,-0.236748457503065,"Amt","ENSMUSG00000032607"
"ENSMUSG00000032633",583.199114761187,-0.413867398425886,0.146378628790148,0.00198908902276418,0.00726422908074859,0.111025583601025,-0.258110823211675,"Flcn","ENSMUSG00000032633"
"ENSMUSG00000032680",14.0975538476221,1.01110683382712,0.537674513463792,0.00456733067671138,0.0149554889412434,0.406224353953711,0.291751044525345,"6820408C15Rik","ENSMUSG00000032680"
"ENSMUSG00000032702",1442.37220110744,-0.382370039477052,0.126714754180236,0.00123682156909476,0.00478582571745636,0.00687951487187718,-0.367429430166495,"Kank1","ENSMUSG00000032702"
"ENSMUSG00000032718",130.883646697754,0.634345120016973,0.201253544801906,0.000265393268372598,0.00120401613016939,0.5710061123472,0.130059080635357,"Mansc1","ENSMUSG00000032718"
"ENSMUSG00000032719",56.4618227946989,0.828946733269258,0.381783540974205,0.0033190577958574,0.0113991953897095,0.443033500576813,0.233960701398518,"Sbspon","ENSMUSG00000032719"
"ENSMUSG00000032724",240.744675233002,-0.41939335959645,0.175645591304469,0.0069228120167026,0.0213635078665939,0.623744740843333,-0.106165585948498,"Abtb2","ENSMUSG00000032724"
"ENSMUSG00000032733",339.867160103282,0.691437993653302,0.149435113475578,4.44861260710854e-07,3.48477574410326e-06,0.00105267702772753,0.492320766377562,"Snx33","ENSMUSG00000032733"
"ENSMUSG00000032757",551.387624813944,-0.309040864701966,0.141387394569809,0.0177290594543444,0.0476311310938073,0.594645701282153,-0.098600972706793,"Bet1","ENSMUSG00000032757"
"ENSMUSG00000032766",276.884596234385,0.471718383421887,0.170608761831544,0.00187416772049959,0.00690080481047339,0.696269706451372,-0.0856881113853759,"Gng11","ENSMUSG00000032766"
"ENSMUSG00000032783",7.33190890172513,1.3309859440823,0.985849211857527,0.00348800718229648,0.011895228883521,0.231695888938877,0.456171277129504,"Troap","ENSMUSG00000032783"
"ENSMUSG00000032788",3454.35256960595,-0.307427389311781,0.136203417862794,0.0148881788681298,0.0412870872153143,0.859813996786125,0.036591881655981,"Pdxk","ENSMUSG00000032788"
"ENSMUSG00000032812",599.350140715247,0.444247369730296,0.160550235733633,0.00210050592760452,0.00761380761693572,0.0486810915970305,0.335755506996422,"Arap1","ENSMUSG00000032812"
"ENSMUSG00000032827",497.349850335762,0.775520300704783,0.134287401109953,6.83437794574639e-10,8.1023969114196e-09,0.0168413519542175,0.33584009356948,"Ppp1r9a","ENSMUSG00000032827"
"ENSMUSG00000032869",545.288383013425,-0.275715306893575,0.118080741103536,0.013424050413289,0.0377746093194546,0.0855429291298808,-0.234284695646878,"Psmf1","ENSMUSG00000032869"
"ENSMUSG00000032883",406.526069080938,-0.452871617577868,0.129098848706414,0.000163455392454497,0.000779607745929855,0.172044907485077,-0.201912897518858,"Acsl3","ENSMUSG00000032883"
"ENSMUSG00000032905",1158.31236444637,-0.21260010644547,0.0876536795410169,0.0123450856950017,0.0351260957636465,0.517196769104427,-0.0773569327651405,"Atg12","ENSMUSG00000032905"
"ENSMUSG00000032932",768.984903231389,-0.172455340379363,0.0750153327796539,0.0187105113964996,0.0497105745611783,0.3818080300813,-0.0868957813416151,"Hspa13","ENSMUSG00000032932"
"ENSMUSG00000032966",2391.87121022961,0.272929355101011,0.0735622868142843,0.000147473939411783,0.000713641153396552,0.981203321003416,0.00335443049173682,"Fkbp1a","ENSMUSG00000032966"
"ENSMUSG00000032977",589.249212033061,-0.337957872095718,0.147787209381037,0.0124149827917133,0.0353047744844703,0.0436492090298505,-0.325111437112389,"Slx9","ENSMUSG00000032977"
"ENSMUSG00000032978",2413.59710871608,-0.775055318901842,0.110454520833885,1.94121903219778e-13,3.53237926179155e-12,0.796128654490893,-0.0408631645882035,"Guca2b","ENSMUSG00000032978"
"ENSMUSG00000032997",383.116701186911,0.519149262163745,0.13652995397093,3.79392716411553e-05,0.000208907578535697,0.00649557967322584,0.38887077322465,"Chpf","ENSMUSG00000032997"
"ENSMUSG00000033075",409.171722896094,-0.278236082753322,0.125142916696602,0.0177795863285231,0.0477410817453755,0.856205831735388,-0.0349794640246216,"Senp1","ENSMUSG00000033075"
"ENSMUSG00000033088",687.504995441021,0.307230380637301,0.082951029822389,0.000136931769652823,0.000667018360672301,0.00408940697156932,0.265800109917973,"Triobp","ENSMUSG00000033088"
"ENSMUSG00000033124",1025.5000175681,-0.356789658882726,0.103275594428238,0.000298369597459495,0.0013383565457537,0.302504958060492,-0.132376312540721,"Atg9a","ENSMUSG00000033124"
"ENSMUSG00000033149",3197.78628507493,-0.285948695805663,0.112540251558554,0.00742046665925441,0.0226950117462573,0.0606346468015124,-0.241426116609156,"Phldb2","ENSMUSG00000033149"
"ENSMUSG00000033159",1234.81712863659,-0.253866559595882,0.101069521069844,0.00881187028528604,0.0263231132628498,0.901806178221708,0.0207739738663681,"Cnppd1","ENSMUSG00000033159"
"ENSMUSG00000033170",1217.66653168301,-0.471246705087864,0.21870920798815,0.0102376640975713,0.0299568782163594,0.0941240943346903,-0.365264108626015,"Card10","ENSMUSG00000033170"
"ENSMUSG00000033184",2829.02189254264,-0.303167316311714,0.102322281260129,0.00196284456102128,0.00718950561218272,0.161716674509629,-0.172265311662372,"Tmed7","ENSMUSG00000033184"
"ENSMUSG00000033228",2104.94344298014,-0.308473613604988,0.102462265244494,0.00165299329422836,0.00617396875660241,0.758909222543863,-0.046199040328414,"Scaf11","ENSMUSG00000033228"
"ENSMUSG00000033237",894.334091640087,-0.334518899734891,0.108468005410745,0.00118878694164101,0.00462153703719664,0.539933009718866,-0.0888470131289479,"Arid2","ENSMUSG00000033237"
"ENSMUSG00000033307",2800.49968651446,-0.391491099894658,0.0992627183367608,3.82237313515193e-05,0.00021018296733491,0.124899293765306,0.178914152319633,"Mif","ENSMUSG00000033307"
"ENSMUSG00000033318",2569.52432591015,-0.308945397894392,0.133339853508862,0.0126903929522437,0.0360092732301068,0.0920323765322082,-0.254777084346499,"Gstt2","ENSMUSG00000033318"
"ENSMUSG00000033377",89.2663921146605,0.524410324655892,0.225055206434382,0.00523988137026131,0.0168063216534635,0.633665798177771,0.12167072247946,"Palmd","ENSMUSG00000033377"
"ENSMUSG00000033382",1216.30563033156,-0.390869701559407,0.0845331968640943,1.81688130124759e-06,1.28551946640033e-05,0.00402549296083454,-0.267425400675717,"Trappc8","ENSMUSG00000033382"
"ENSMUSG00000033389",222.714663031764,0.562925422941409,0.14774881380761,2.98414267984597e-05,0.000167802131069993,0.0494086382364181,0.309863698459992,"Arhgap44","ENSMUSG00000033389"
"ENSMUSG00000033417",1489.26245121194,-0.415894062494434,0.108655470873299,5.5553290608524e-05,0.000295506658708995,0.00301100694640594,-0.346759527309964,"Cacul1","ENSMUSG00000033417"
"ENSMUSG00000033436",190.858495308943,0.817396487980055,0.179850032111427,4.81451650906623e-07,3.74339010355036e-06,0.355024633870396,0.183355355395642,"Armcx2","ENSMUSG00000033436"
"ENSMUSG00000033460",164.983159519766,0.860750781500363,0.200662921104869,1.50805306268262e-06,1.08358624868839e-05,0.0175022277646546,0.460017228247065,"Armcx1","ENSMUSG00000033460"
"ENSMUSG00000033478",534.019412391759,-0.326186652720742,0.149106505179919,0.0166443072875522,0.0452238562352631,0.175041144440199,-0.231453197365931,"Fhip2a","ENSMUSG00000033478"
"ENSMUSG00000033487",1657.00041091056,-0.571378043633958,0.117586568952012,2.38587720332814e-07,1.95359043626979e-06,0.0312697261756611,-0.273961242903284,"Fndc3a","ENSMUSG00000033487"
"ENSMUSG00000033533",1634.52976261837,-0.816254642012588,0.165870015700436,7.39743595352412e-08,6.54652937363085e-07,0.0749624975904738,-0.300594010287834,"Acsm1","ENSMUSG00000033533"
"ENSMUSG00000033577",7030.61055072525,-0.369410122356163,0.117493069463812,0.0008539603762252,0.00345139813815195,0.00528322523430586,-0.353598604784158,"Myo6","ENSMUSG00000033577"
"ENSMUSG00000033618",498.866943636223,-0.479865179828861,0.191319951763733,0.00384896572697985,0.0129092882536092,0.0377321250191533,-0.402393060461727,"Map3k13","ENSMUSG00000033618"
"ENSMUSG00000033624",1237.62153095632,-0.994541084515354,0.134203625200325,1.123966918353e-14,2.33834498317183e-13,0.00288786264138191,-0.407197448336687,"Pdpr","ENSMUSG00000033624"
"ENSMUSG00000033701",458.644871503325,-0.332008672167119,0.115542507425745,0.00237054685798617,0.00847677210688368,0.0156837682130765,-0.307682747074646,"Acbd6","ENSMUSG00000033701"
"ENSMUSG00000033705",332.331535058423,0.485976393243826,0.195949562445048,0.00405909827100974,0.0135273802801798,0.542634440743628,0.137308247350375,"Stard9","ENSMUSG00000033705"
"ENSMUSG00000033760",339.02611103641,-0.343765145001148,0.138317119278837,0.00714849142905014,0.0219679150235442,0.0976886347949203,-0.257832829914325,"Rbm4b","ENSMUSG00000033760"
"ENSMUSG00000033767",241.633184976515,0.321499397813577,0.126632346564111,0.00665925795180093,0.0206849885059142,0.0624629536225794,0.266906545377644,"Tmem131l","ENSMUSG00000033767"
"ENSMUSG00000033773",232.636312213238,-0.479669857435179,0.200373176644836,0.00529026819222702,0.0169397120217777,0.0828473472053516,-0.35291461246136,"Rpap2","ENSMUSG00000033773"
"ENSMUSG00000033781",1226.17015574123,-0.610591947361364,0.112902440497675,1.05109181354626e-08,1.05368775602932e-07,0.0531973939004414,-0.238917463956596,"Asb13","ENSMUSG00000033781"
"ENSMUSG00000033788",596.438192105598,0.658386605731751,0.139193769286443,3.04399824332697e-07,2.45690059913567e-06,0.0558186417365049,0.283552040431637,"Dysf","ENSMUSG00000033788"
"ENSMUSG00000033793",1972.19061993596,-0.277491654525336,0.0721365435007909,8.43029733969028e-05,0.000430917974271653,0.000561746937504227,-0.272999467410032,"Atp6v1h","ENSMUSG00000033793"
"ENSMUSG00000033813",1663.33805954032,-0.230467917339695,0.0711760910907383,0.00094624927504174,0.00377455913183016,0.025502551692449,-0.183806663248019,"Tcea1","ENSMUSG00000033813"
"ENSMUSG00000033863",5789.64777451585,-0.563879672606868,0.193058299405659,0.000767929842698062,0.00314137322941624,0.439440754689647,-0.16471696997925,"Klf9","ENSMUSG00000033863"
"ENSMUSG00000033917",2398.31198102235,-0.233152147346188,0.103651481653183,0.0187896963332472,0.0498543583740599,0.909942984378088,0.0196159237350908,"Gde1","ENSMUSG00000033917"
"ENSMUSG00000033948",248.943988164399,-0.691172292298127,0.161549869680007,2.30588710440768e-06,1.60020197556051e-05,0.00245499644320929,-0.482619105944347,"Zswim5","ENSMUSG00000033948"
"ENSMUSG00000033952",39.2449209297692,0.898936974339508,0.40316703078754,0.00246426025624165,0.00877716193345096,0.856159678929257,0.0659782779503242,"Aspm","ENSMUSG00000033952"
"ENSMUSG00000033953",1736.84042901589,-0.321744426404799,0.0642838802806257,3.48218069831118e-07,2.7836451731797e-06,0.0205021666557224,-0.171045547182199,"Ppp3r1","ENSMUSG00000033953"
"ENSMUSG00000033964",1060.79130000206,-0.634067456232159,0.122768230017841,3.57492442980599e-08,3.32872996181701e-07,0.000186183110782629,-0.46785946859613,"Zbtb41","ENSMUSG00000033964"
"ENSMUSG00000033981",5.85679664273373,1.66290723394995,0.960350450992623,0.000928533332978465,0.00371612076446489,0.775874281140283,0.111349489024537,"Gria2","ENSMUSG00000033981"
"ENSMUSG00000033985",321.365567312559,-0.558517152267989,0.204250267599869,0.00141701042474389,0.00539166134898508,0.545029588913209,-0.137760995102977,"Tesk2","ENSMUSG00000033985"
"ENSMUSG00000033998",1354.20380626615,0.624342734791146,0.159955088140361,1.54128334327407e-05,9.19729505381876e-05,0.0111756459961435,0.409531808172218,"Kcnk1","ENSMUSG00000033998"
"ENSMUSG00000034066",373.254430129623,-0.670420536247201,0.143888419217282,4.11094235278132e-07,3.23812009720664e-06,0.101555519061722,-0.249828578435448,"Farp2","ENSMUSG00000034066"
"ENSMUSG00000034088",6884.05516919011,-0.423265038370621,0.0772663119937876,1.81906909125768e-08,1.77524362885299e-07,4.80207176285551e-05,-0.334926312994688,"Hdlbp","ENSMUSG00000034088"
"ENSMUSG00000034116",44.4679240528491,0.673999622821213,0.399351105753592,0.0159452403709005,0.0436704607183752,0.463913343513786,0.232527034668754,"Vav1","ENSMUSG00000034116"
"ENSMUSG00000034135",1652.23802956893,-0.627496655157982,0.132068129282498,3.13033884567188e-07,2.5185804733644e-06,0.0452029181297817,-0.281586839033674,"Sik3","ENSMUSG00000034135"
"ENSMUSG00000034161",40.6610741432266,1.10687866997791,0.352940983247664,0.000120628313713329,0.000594002607438572,0.555507898924589,0.180027357997751,"Scx","ENSMUSG00000034161"
"ENSMUSG00000034194",263.203415378978,0.318359171763289,0.129233255995148,0.00830332928455482,0.0250333357799774,0.185651692709283,0.202585017710344,"R3hcc1","ENSMUSG00000034194"
"ENSMUSG00000034203",679.099679454773,-0.364229547868603,0.085578341855074,1.10984577236927e-05,6.79609684933878e-05,0.00112837894410462,-0.303618553506519,"Chchd4","ENSMUSG00000034203"
"ENSMUSG00000034211",688.760065192691,-0.281836579567493,0.117534917136722,0.0111483269996992,0.0322186974276397,0.0408413744436415,-0.271133707569947,"Mrps17","ENSMUSG00000034211"
"ENSMUSG00000034220",461.504507963282,-0.6719916943482,0.14253101565329,3.10907646777797e-07,2.50349886103789e-06,0.00160128846385661,-0.45173613040562,"Gpc1","ENSMUSG00000034220"
"ENSMUSG00000034245",732.266281231723,0.61211944368726,0.133103310249506,7.09500128354856e-07,5.38599391450146e-06,0.0161302430277904,0.33642953592434,"Hdac11","ENSMUSG00000034245"
"ENSMUSG00000034254",1167.76567496794,-0.372925474340543,0.134035495638748,0.00270008444008419,0.00951768674702564,0.0257429904392426,-0.325338691059439,"Agpat1","ENSMUSG00000034254"
"ENSMUSG00000034258",331.505414754136,-1.18884404071799,0.207480165417408,1.04585484973539e-09,1.21217990130461e-08,0.742909212217073,-0.0800911347139231,"Flvcr2","ENSMUSG00000034258"
"ENSMUSG00000034297",2162.30194160196,-0.525303558484652,0.121146615645774,3.71856416290932e-06,2.48099706930907e-05,0.00621276762518376,-0.350007842807695,"Med13","ENSMUSG00000034297"
"ENSMUSG00000034330",319.620900678254,0.720030375771501,0.146995356947488,1.03707501623109e-07,8.97970613749241e-07,0.0205125632032097,0.352437574678763,"Plcg2","ENSMUSG00000034330"
"ENSMUSG00000034341",3234.43238401992,-0.406812589919464,0.0861841734376492,1.06377694247158e-06,7.86522662037819e-06,4.08444088766288e-05,-0.375443727067267,"Wbp2","ENSMUSG00000034341"
"ENSMUSG00000034343",536.492819419949,-0.301088649839291,0.110775003961756,0.00422956430408577,0.0139923161084434,0.0460340952753218,-0.251150453108423,"Ube2f","ENSMUSG00000034343"
"ENSMUSG00000034354",1437.45332169592,-0.33340256551041,0.0996942357925602,0.000485003219517175,0.00207445785655421,0.0771794054821079,-0.204226608486157,"Mtmr3","ENSMUSG00000034354"
"ENSMUSG00000034377",1956.03707260098,-0.32810368356053,0.102717243594122,0.000836599911329205,0.00338882599519889,0.25187802863344,-0.145115144661775,"Tulp4","ENSMUSG00000034377"
"ENSMUSG00000034412",701.168512533476,-0.500265459949859,0.0923459821241984,1.76217560001374e-08,1.72310277820419e-07,8.80465332605511e-06,-0.428797539014698,"Tbc1d10a","ENSMUSG00000034412"
"ENSMUSG00000034424",1405.31365868507,-0.506656943983967,0.0842566837257563,5.1289563052641e-10,6.20497639631373e-09,0.000354081760021363,-0.320786103282142,"Gcsh","ENSMUSG00000034424"
"ENSMUSG00000034462",4797.94189943898,-0.253805333720177,0.103184632424696,0.0101879085739488,0.0298200608722984,0.407806838294858,-0.110956901129566,"Pkd2","ENSMUSG00000034462"
"ENSMUSG00000034473",330.747966001176,0.33717086090753,0.140878124192918,0.00940624614363768,0.0278396122028591,0.0489125496716186,0.307374838332396,"Sec22a","ENSMUSG00000034473"
"ENSMUSG00000034487",214.903179552525,0.540104103045143,0.140998249521231,3.059378340067e-05,0.000171596096462472,0.019388010532422,0.349514634010268,"Poglut3","ENSMUSG00000034487"
"ENSMUSG00000034501",169.882882573395,0.358702397171196,0.15120742902579,0.00919150555370513,0.0272769104681649,0.0623488942583612,0.309157942328881,"Pcnx4","ENSMUSG00000034501"
"ENSMUSG00000034573",2279.41580283296,0.41531711139447,0.0984867001588103,1.07175281676532e-05,6.58107186558985e-05,0.000143961677605852,0.396924283212455,"Ptpn13","ENSMUSG00000034573"
"ENSMUSG00000034595",263.7134240909,0.516587167516131,0.130545995704262,2.03286724523595e-05,0.000118325129179098,0.0992547334986244,0.242036710083932,"Ppp1r18","ENSMUSG00000034595"
"ENSMUSG00000034616",483.081251731563,0.312527166438096,0.127851352300225,0.00891970429726361,0.0266132611413555,0.093258720749974,0.24566472836358,"Ssh3","ENSMUSG00000034616"
"ENSMUSG00000034636",1251.01675286559,-0.333288186356574,0.081513534354771,2.58098528964631e-05,0.000146708249287726,0.0949119990630142,-0.161356546370315,"Zyg11b","ENSMUSG00000034636"
"ENSMUSG00000034667",1799.81402570744,-0.548939362771433,0.148951855401101,5.25149732605389e-05,0.000280470006224183,0.00248806437516305,-0.459208627973517,"Xpot","ENSMUSG00000034667"
"ENSMUSG00000034675",448.198157590764,0.801295925147682,0.125663075810255,1.50484442833558e-11,2.23523904668905e-10,0.00376124842952564,0.379910439558425,"Dbn1","ENSMUSG00000034675"
"ENSMUSG00000034724",1319.55135952421,-0.258190985208332,0.113657454337558,0.0166368243409429,0.0452097006854779,0.488091029058314,0.103586371756028,"Cnot6l","ENSMUSG00000034724"
"ENSMUSG00000034751",711.596673779234,0.384405065335413,0.161384869284052,0.00810677022364724,0.0245038834313252,0.575290177011364,0.113350406363553,"Mast4","ENSMUSG00000034751"
"ENSMUSG00000034765",81.6908386631766,0.573665247997789,0.302655694049809,0.013241735421869,0.0373355366891909,0.259806022277517,0.307076553432987,"Dusp5","ENSMUSG00000034765"
"ENSMUSG00000034786",88.9423195531461,0.713421917832917,0.238324234374236,0.000354178172970198,0.00156399859729225,0.432096099850498,0.190574481448698,"Gpsm3","ENSMUSG00000034786"
"ENSMUSG00000034807",775.094089480325,0.585170674710196,0.0985448353558538,5.37250377419557e-10,6.47206102755758e-09,3.71470454293301e-06,0.472107787665057,"Colgalt1","ENSMUSG00000034807"
"ENSMUSG00000034854",332.73720067472,0.430967352744871,0.192466071327684,0.00974066390959029,0.0287010465922728,0.0533334672674809,0.382663159663738,"Mfsd12","ENSMUSG00000034854"
"ENSMUSG00000034858",1312.14150465242,-0.603877753558865,0.203113139749373,0.000549543460454632,0.00231761447942794,0.934259610715624,-0.023409617605191,"Atosa","ENSMUSG00000034858"
"ENSMUSG00000034863",284.661634634765,0.440010170460841,0.15479429679655,0.00169561846195619,0.00631732226026265,0.00691963158958366,0.435776121208912,"Ano8","ENSMUSG00000034863"
"ENSMUSG00000034893",669.903687020819,-0.464499941687683,0.0956741479240739,4.18011125794571e-07,3.28999734108754e-06,0.00289762901885058,-0.307204344014566,"Cog3","ENSMUSG00000034893"
"ENSMUSG00000034906",32.6530264911037,0.963652782356578,0.487607974207792,0.00409667514286195,0.0136366145466747,0.600347285133692,0.180774065310402,"Ncaph","ENSMUSG00000034906"
"ENSMUSG00000034917",249.596048558924,0.728898135232673,0.1812386243729,6.39134423574387e-06,4.07036328865545e-05,0.00926940031277749,0.463684534104586,"Tjp3","ENSMUSG00000034917"
"ENSMUSG00000034928",2122.92001285269,-0.410987845963622,0.126736465769297,0.000513207887734831,0.00218148999340843,0.0802066598085402,-0.248556025756758,"Rnf44","ENSMUSG00000034928"
"ENSMUSG00000034940",1059.04204753995,-0.335914769662071,0.116833956680943,0.00232605834209489,0.00834770378309732,0.0831928223082307,-0.231892647824452,"Synrg","ENSMUSG00000034940"
"ENSMUSG00000034987",11.7175734734623,0.938016702961514,0.648451940663501,0.0122881699973195,0.0349791631711302,0.31734624782107,0.370002594761853,"Hrh2","ENSMUSG00000034987"
"ENSMUSG00000034994",29091.899167498,-0.479522377525387,0.113379883807621,7.53410921281143e-06,4.74496194216613e-05,0.0253150475968342,-0.277395737920445,"Eef2","ENSMUSG00000034994"
"ENSMUSG00000035011",1700.55471765385,-0.314274182614678,0.121362187755072,0.00590634146793277,0.0186140618106427,0.021589371427434,-0.30820811658189,"Zbtb7a","ENSMUSG00000035011"
"ENSMUSG00000035051",314.330244083806,0.315491274850535,0.132325442011454,0.0103943862294607,0.0303084515053136,0.167063421186919,0.214467866660853,"Dhx57","ENSMUSG00000035051"
"ENSMUSG00000035093",2228.50480787771,-0.485046931119692,0.130096925359446,6.013573711957e-05,0.000316663933166833,0.00275977015374601,-0.407322101938753,"Secisbp2l","ENSMUSG00000035093"
"ENSMUSG00000035105",282.342719094727,-0.964442936229653,0.257229301856778,1.41491123913484e-05,8.49424062461972e-05,0.094792961143727,-0.386106917197377,"Egln3","ENSMUSG00000035105"
"ENSMUSG00000035112",3927.52381220605,0.832756973180706,0.0752570675691606,1.40055987709166e-29,1.00200487034087e-27,9.85383545789505e-08,0.415898822938423,"Wnk4","ENSMUSG00000035112"
"ENSMUSG00000035133",3157.64590387065,-0.294716998118567,0.0711033002509346,2.2872597043283e-05,0.000131515779876801,0.39032337718594,-0.0808438513756043,"Arhgap5","ENSMUSG00000035133"
"ENSMUSG00000035139",510.974905394043,-0.310606529110947,0.111605197218496,0.00337017684903994,0.011530956021083,0.409056380447366,-0.118138317011413,"Secisbp2","ENSMUSG00000035139"
"ENSMUSG00000035150",2257.26863809834,-0.306891617370701,0.0710553412366761,1.01825641808778e-05,6.27972151917766e-05,0.000334807400853581,-0.278176051164644,"Eif2s3x","ENSMUSG00000035150"
"ENSMUSG00000035152",2060.11040907605,0.277953940491877,0.0733302347436456,0.000105719992576759,0.000528175064646861,0.00916759970394873,0.21663890304052,"Ap2b1","ENSMUSG00000035152"
"ENSMUSG00000035158",433.647013073763,0.545989900913743,0.170218897470577,0.000315101063302931,0.00140449311571072,0.012007898722051,0.433002390511929,"Mitf","ENSMUSG00000035158"
"ENSMUSG00000035189",36.802097813497,0.899104389161061,0.457483109242188,0.00483544857894091,0.0157151856023345,0.836720731057556,0.0771915335622999,"Ano4","ENSMUSG00000035189"
"ENSMUSG00000035199",915.615692221886,0.522222108256575,0.101228864643068,6.46154131329777e-08,5.77329717790563e-07,0.0185306972333345,0.26348080822719,"Arl6ip5","ENSMUSG00000035199"
"ENSMUSG00000035203",3475.18905914097,-0.486571268278813,0.078500140997381,1.7861391202344e-10,2.29338418091298e-09,7.079044511172e-06,-0.371245159745422,"Epn1","ENSMUSG00000035203"
"ENSMUSG00000035227",1185.63929062657,-0.441029770867417,0.12761730027622,0.000209358054523266,0.000973567372204499,0.00396240534743782,-0.389015895945269,"Spcs2","ENSMUSG00000035227"
"ENSMUSG00000035228",33.2745066909999,0.821333373898051,0.541139200913851,0.0153678830240848,0.0423810074134806,0.357111749839058,0.324969461364817,"Ccdc106","ENSMUSG00000035228"
"ENSMUSG00000035247",4208.96399203208,-0.4447267706279,0.114318072918814,3.78252170609096e-05,0.000208337231272343,0.158472152579367,-0.188301118311046,"Hectd1","ENSMUSG00000035247"
"ENSMUSG00000035258",135.178377438047,0.588251316762195,0.224416926673562,0.00177945767101509,0.00658891707501333,0.690825526282583,0.101966070415208,"Abi3bp","ENSMUSG00000035258"
"ENSMUSG00000035279",31.1843336477592,0.899047610287688,0.468589471674546,0.00540544999567166,0.0172317671043298,0.370353876442454,0.296404531375155,"Ssc5d","ENSMUSG00000035279"
"ENSMUSG00000035293",277.91946836875,0.624959045789334,0.161183406750111,1.71275900607874e-05,0.000101143301282363,0.00641393312604034,0.440974008395045,"G2e3","ENSMUSG00000035293"
"ENSMUSG00000035367",431.395523169627,-0.426390446393136,0.142163729927398,0.00109192464361308,0.00429127033147958,0.204736325233649,-0.206460112173423,"Rmi1","ENSMUSG00000035367"
"ENSMUSG00000035399",397.589347811017,-0.313272775393718,0.133248062708724,0.0114375263118807,0.0329300753933115,0.303627839750383,-0.166056903883018,"Oser1","ENSMUSG00000035399"
"ENSMUSG00000035439",57.0266785489685,0.766561326159059,0.333832349056975,0.00270220300723997,0.00952234507636352,0.303522771214835,0.290521702191781,"Haus8","ENSMUSG00000035439"
"ENSMUSG00000035521",800.160691460958,-0.361450582350251,0.0978498981551226,0.000118068063608167,0.000582838351229297,0.0143634672936297,-0.266344234133537,"Gnptg","ENSMUSG00000035521"
"ENSMUSG00000035572",582.444533621387,-0.550044761010112,0.115742461537166,4.54027154218427e-07,3.55237846980735e-06,7.36196259435446e-05,-0.472404406606698,"Dcaf10","ENSMUSG00000035572"
"ENSMUSG00000035580",3.14111020787756,0.974853016104637,1.05766141572955,0.010717312075468,0.0311268428546997,0.582848208640103,0.189511477471999,"Kcnh8","ENSMUSG00000035580"
"ENSMUSG00000035614",761.931164951196,-0.394145294856408,0.1611622285004,0.00656291772632563,0.0204048570672019,0.263410416826223,-0.205739126963365,"Togaram1","ENSMUSG00000035614"
"ENSMUSG00000035642",411.440619703531,-0.522668717349801,0.165811556491972,0.000424251023660673,0.00184073486247538,0.025502551692449,-0.379575076159676,"Aamdc","ENSMUSG00000035642"
"ENSMUSG00000035649",677.811657802421,-0.33765752162751,0.121061138090304,0.00301714738490895,0.0104825720460064,0.590911051772433,-0.0871545244381622,"Zcchc7","ENSMUSG00000035649"
"ENSMUSG00000035697",165.996188929811,0.718179897708118,0.187423966357928,1.47528777703504e-05,8.84061422038265e-05,0.84170570548781,-0.0501124420742147,"Arhgap45","ENSMUSG00000035697"
