"","Reversal_norm1","Reversal_DR1","Reversal_sAct1","celltype"
"Cell_10510",0,0,0,"TAL-2"
"Cell_10511",0,0,0,"TAL-1"
"Cell_10512",-0.00798344182774519,-0.0137526016867452,-0.26049585516464,"PODO"
"Cell_10513",0,0,0,"IC-B"
"Cell_10514",0.162928976125116,0.259927546905463,0.11689897700603,"EC-3"
"Cell_10515",0.20073864481063,0.221998228549652,0.0569881073497467,"FIB"
"Cell_10516",0,0,0,"PT-1"
"Cell_10517",0,0,0,"DCT/CNT"
"Cell_10518",0,0,0,"IC-A"
"Cell_10519",0,0,0,"TAL-1"
"Cell_10520",0,0,0,"TAL-1"
"Cell_10521",0.0576223723915225,0.111046478555127,0.0193452942682952,"FIB"
"Cell_10522",0,0,0,"PT-2"
"Cell_10523",0,0,0,"TAL-1"
"Cell_10524",0,0,0,"DCT/CNT"
"Cell_10525",0,0,0,"PT-1"
"Cell_10526",0,0,0,"IC-B"
"Cell_10527",0,0,0,"TAL-1"
"Cell_10528",0,0,0,"TAL-1"
"Cell_10529",0,0,0,"DCT/CNT"
"Cell_10530",0.147064499902424,0.222359347318299,-0.00845448602378673,"FIB"
"Cell_10531",0,0,0,"PT-1"
"Cell_10532",0.00860794900623507,-0.114500845669188,-0.0324886755800229,"Undef"
"Cell_10533",0,0,0,"DCT/CNT"
"Cell_10534",0,0,0,"PODO"
"Cell_10535",0,0,0,"TAL-1"
"Cell_10536",0,0,0,"EC-2"
"Cell_10537",0.0996603124209197,0.184594361649471,-0.248528495901392,"EC-2"
"Cell_10538",0,0,0,"PT-1"
"Cell_10539",0,0,0,"TAL-1"
"Cell_10540",0,0,0,"PT-1"
"Cell_10541",0.187943132845125,-0.00735924619939782,0.385770875270964,"PT-1"
"Cell_10542",0,0,0,"PT-1"
"Cell_10543",0,0,0,"TAL-1"
"Cell_10544",0,0,0,"TAL-2"
"Cell_10545",0,0,0,"DCT/CNT"
"Cell_10546",0.150724874853768,0.161889091208575,0.218382882788834,"FIB"
"Cell_10547",0,0,0,"TAL-1"
"Cell_10548",0,0,0,"PC_CNT"
"Cell_10549",0,0,0,"PT-1"
"Cell_10550",0.056182823006423,-0.102081857087039,0.348374768538847,"PT-1"
"Cell_10551",0.0505734351967735,0.0228297348125622,-0.136061599411841,"PT-1"
"Cell_10552",0,0,0,"PT-1"
"Cell_10553",0,0,0,"PC_CNT"
"Cell_10554",0,0,0,"PT-1"
"Cell_10555",0.126695360758245,-0.205308698581116,0.483836673719369,"IC-B"
"Cell_10556",0.127353420637926,0.135680869040992,0.135662524415361,"EC-2"
"Cell_10557",0.0528328759344836,0.127797892908144,0.256876834482462,"EC-2"
"Cell_10558",0,0,0,"TAL-1"
"Cell_10559",0,0,0,"TAL-2"
"Cell_10560",-0.0627733849971006,0.00682485629078317,-0.0968573057983242,"PODO"
"Cell_10561",0,0,0,"Undef"
"Cell_10562",0,0,0,"TAL-1"
"Cell_10563",0,0,0,"TAL-1"
"Cell_10564",0,0,0,"TAL-1"
"Cell_10565",0,0,0,"DCT/CNT"
"Cell_10566",0,0,0,"TAL-1"
"Cell_10567",-0.0295193580072181,-0.0187326333766792,-0.11591260422808,"Undef"
"Cell_10568",0,0,0,"Undef"
"Cell_10569",0,0,0,"PC_CNT"
"Cell_10570",-0.00576708466708697,-0.0600087837613216,-0.29420220661234,"PECs?"
"Cell_10571",0,0,0,"Undef"
"Cell_10572",0,0,0,"TAL-1"
"Cell_10573",0.113377819939252,-0.0195658383311661,0.180014072897946,"PT-2"
"Cell_10574",0,0,0,"TAL-2"
"Cell_10575",0,0,0,"TAL-1"
"Cell_10576",0,0,0,"PT-1"
"Cell_10577",0,0,0,"TAL-1"
"Cell_10578",0,0,0,"TAL-1"
"Cell_10579",0,0,0,"PC_CNT"
"Cell_10580",0,0,0,"IMM"
"Cell_10581",0,0,0,"PC_CNT"
"Cell_10582",0.103512979322113,0.225622365866986,-0.124061900938059,"EC-2"
"Cell_10583",0,0,0,"DCT/CNT"
"Cell_10584",0,0,0,"PT-1"
"Cell_10585",0.014158161779271,-0.0761388169368096,-0.188826474881068,"PT-1"
"Cell_10586",0,0,0,"TAL-2"
"Cell_10587",0,0,0,"TAL-2"
"Cell_10588",0,0,0,"PC_CNT"
"Cell_10589",0,0,0,"DCT/CNT"
"Cell_10590",0.077593724811674,0.142081002004601,0.483431949853089,"EC-2"
"Cell_10591",-0.00279687313935068,-0.118781306222805,-0.0500462307665476,"PECs?"
"Cell_10592",0,0,0,"TAL-1"
"Cell_10593",0,0,0,"PC_CNT"
"Cell_10594",0,0,0,"TAL-1"
"Cell_10595",0,0,0,"PC_CNT"
"Cell_10596",0,0,0,"TAL-1"
"Cell_10597",0,0,0,"TAL-1"
"Cell_10598",0,0,0,"TAL-2"
"Cell_10599",0.181511595792481,-0.0515672706101596,-0.234622465761551,"PT-1"
"Cell_10600",0.0564007981952834,0.177739817130591,-0.242189268607115,"PODO"
"Cell_10601",0,0,0,"PC_CNT"
"Cell_10602",0,0,0,"PT-1"
"Cell_10603",0,0,0,"IC-A"
"Cell_10604",0,0,0,"PC_CNT"
"Cell_10605",0.172765607517882,0.122867830504711,-0.104162885406976,"PT-1"
"Cell_10606",0,0,0,"PT-1"
"Cell_10607",0.138043832595299,0.123312979391814,-0.185785691316901,"Undef"
"Cell_10608",0.266789138160282,0.500174691424637,-0.296125516950322,"FIB"
"Cell_10609",0,0,0,"PT-1"
"Cell_10610",0,0,0,"PT-1"
"Cell_10611",0,0,0,"PT-1"
"Cell_10612",0,0,0,"TAL-1"
"Cell_10613",0,0,0,"PODO"
"Cell_10614",0,0,0,"DCT/CNT"
"Cell_10615",0,0,0,"PT-1"
"Cell_10616",0,0,0,"TAL-1"
"Cell_10617",0,0,0,"PC_CNT"
"Cell_10618",0,0,0,"DCT/CNT"
"Cell_10619",0,0,0,"DCT/CNT"
"Cell_10620",0.0950453386720216,-0.0887469971310687,0.273008086481192,"PT-2"
"Cell_10621",0,0,0,"PT-1"
"Cell_10622",0,0,0,"TAL-2"
"Cell_10623",-0.0212947550675725,0.0103612627159682,0.110795722800814,"Undef"
"Cell_10624",0,0,0,"TAL-1"
"Cell_10625",0,0,0,"DCT/CNT"
"Cell_10626",0,0,0,"TAL-1"
"Cell_10627",0,0,0,"Undef"
"Cell_10628",0,0,0,"DCT/CNT"
"Cell_10629",0.0831935257430624,-0.303965210277722,0.1651340104058,"PT-1"
"Cell_10630",0,0,0,"PC_CNT"
"Cell_10631",-0.0750262648635598,0.0114037535420543,-0.223775581132159,"PODO"
"Cell_10632",0,0,0,"PT-1"
"Cell_10633",0,0,0,"IC-A"
"Cell_10634",0.0915299349361613,0.219132988805195,0.00791795681297103,"IMM"
"Cell_10635",0,0,0,"PC_CNT"
"Cell_10636",-0.06742742655519,-0.0696025820340208,-0.0401664115768806,"PODO"
"Cell_10637",0,0,0,"IC-A"
"Cell_10638",-0.0434993026035884,0.0119061647222508,-0.128698491236799,"PODO"
"Cell_10639",0.137354174664877,0.0612950946461437,-0.277406163190745,"PT-1"
"Cell_10640",0,0,0,"TAL-1"
"Cell_10641",0,0,0,"DCT/CNT"
"Cell_10642",0,0,0,"PT-1"
"Cell_10643",0,0,0,"TAL-1"
"Cell_10644",0,0,0,"PT-1"
"Cell_10645",-0.0591722945210649,-0.0278773776210992,-0.286660053393738,"PODO"
"Cell_10646",0,0,0,"PT-1"
"Cell_10647",0,0,0,"TAL-2"
"Cell_10648",0,0,0,"TAL-1"
"Cell_10649",0.221260057845696,0.265806358078196,1.17355434906569,"PC_CNT"
"Cell_10650",0.0259064798775875,0.0900949428802723,-0.233268521502336,"EC-2"
"Cell_10651",0,0,0,"PC_CNT"
"Cell_10652",0,0,0,"TAL-1"
"Cell_10653",0,0,0,"TAL-1"
"Cell_10654",0,0,0,"PT-1"
"Cell_10655",0.0726316997858139,0.128595912269686,-0.196656432269679,"EC-2"
"Cell_10656",0,0,0,"PT-1"
"Cell_10657",0,0,0,"TAL-1"
"Cell_10658",0,0,0,"DCT/CNT"
"Cell_10659",0,0,0,"IC-B"
"Cell_10660",0,0,0,"IC-A"
"Cell_10661",0,0,0,"TAL-2"
"Cell_10662",0.0485869670824514,0.0676496261838465,0.125675752374234,"FIB"
"Cell_10663",0,0,0,"PC_CNT"
"Cell_10664",0.303563473359884,0.542971185287929,-0.141117055916593,"IMM"
"Cell_10665",0,0,0,"DCT/CNT"
"Cell_10666",0.219007992320733,0.296546142889871,0.188096243464525,"EC-2"
"Cell_10667",0.0278791102026389,0.1245398303172,-0.307023861281572,"PODO"
"Cell_10668",0,0,0,"TAL-1"
"Cell_10669",0.0704303688850597,0.0501181698791665,-0.00122473838206316,"EC-1(gEC)"
"Cell_10670",-0.101818393953362,-0.085502514489423,-0.171484824724143,"PODO"
"Cell_10671",0,0,0,"TAL-1"
"Cell_10672",0.154420785811681,0.246645219146416,0.0675054382051827,"EC-3"
"Cell_10673",0,0,0,"DCT/CNT"
"Cell_10674",0,0,0,"Uro"
"Cell_10675",0,0,0,"PT-1"
"Cell_10676",0,0,0,"DCT/CNT"
"Cell_10677",0,0,0,"TAL-1"
"Cell_10678",0,0,0,"PT-1"
"Cell_10679",0.0285682872673158,-0.0449798194941769,-0.294602640676429,"PT-1"
"Cell_10680",0,0,0,"TAL-1"
"Cell_10681",0,0,0,"TAL-2"
"Cell_10682",0.0329046949043714,0.130175444444892,-0.112222938091916,"PODO"
"Cell_10683",0,0,0,"DCT/CNT"
"Cell_10684",0.0989834548129201,0.296127744756963,-0.118729560372911,"EC-3"
"Cell_10685",0,0,0,"DCT/CNT"
"Cell_10686",0,0,0,"PT-1"
"Cell_10687",0,0,0,"IC-B"
"Cell_10688",0,0,0,"DCT/CNT"
"Cell_10689",0.119446310180772,0.0158039342396939,0.0830876418044453,"EC-2"
"Cell_10690",0.0553113474484535,0.0428750304661455,0.0896774221785421,"IC-A"
"Cell_10691",0.251748438586541,0.20810772594649,0.152514876554611,"IMM"
"Cell_10692",0.00946500879761214,-0.0596147597696084,0.0654769685869404,"PECs?"
"Cell_10693",0,0,0,"PT-1"
"Cell_10694",-0.00626831413344042,0.000496839602408594,-0.111413451384989,"FIB"
"Cell_10695",0,0,0,"DCT/CNT"
"Cell_10696",0,0,0,"TAL-1"
"Cell_10697",0.213355470438455,0.337448832791412,0.0593127426426999,"IMM"
"Cell_10698",0,0,0,"TAL-1"
"Cell_10699",0,0,0,"DCT/CNT"
"Cell_10700",0,0,0,"IC-A"
"Cell_10701",-0.0520263658626242,-0.0205360889820418,-0.244425556469933,"PECs?"
"Cell_10702",-0.0339308882596747,-0.0603967114170653,-0.38963059742997,"PT-1"
"Cell_10703",0,0,0,"IC-B"
"Cell_10704",0,0,0,"TAL-1"
"Cell_10705",0,0,0,"DCT/CNT"
"Cell_10706",0,0,0,"DCT/CNT"
"Cell_10707",0,0,0,"TAL-1"
"Cell_10708",0,0,0,"DCT/CNT"
"Cell_10709",0,0,0,"DCT/CNT"
"Cell_10710",0,0,0,"TAL-1"
"Cell_10711",0,0,0,"TAL-1"
"Cell_10712",0,0,0,"PT-1"
"Cell_10713",0,0,0,"DCT/CNT"
"Cell_10714",0,0,0,"PT-1"
"Cell_10715",-0.0724650232552504,-0.138018675096896,0.105898571961266,"PODO"
"Cell_10716",0.0307687019443055,-0.0302494100624602,0.0697236657899548,"PT-2"
"Cell_10717",0,0,0,"DCT/CNT"
"Cell_10718",0,0,0,"IC-B"
"Cell_10719",0,0,0,"TAL-1"
"Cell_10720",0,0,0,"PT-1"
"Cell_10721",0,0,0,"PC_CNT"
"Cell_10722",0,0,0,"TAL-1"
"Cell_10723",0,0,0,"TAL-1"
"Cell_10724",0,0,0,"PC_CNT"
"Cell_10725",0,0,0,"TAL-1"
"Cell_10726",0,0,0,"PT-1"
"Cell_10727",0,0,0,"Undef"
"Cell_10728",0,0,0,"TAL-2"
"Cell_10729",0,0,0,"PC_CNT"
"Cell_10730",0.0527209757823003,-0.149272367311112,0.330414378998147,"PT-2"
"Cell_10731",0,0,0,"Undef"
"Cell_10732",0,0,0,"IMM"
"Cell_10733",0.148525008157873,0.0826721703600044,0.173279156180916,"IC-A"
"Cell_10734",0,0,0,"TAL-2"
"Cell_10735",0,0,0,"PODO"
"Cell_10736",0,0,0,"DCT/CNT"
"Cell_10737",0,0,0,"IC-B"
"Cell_10738",0.0621050962402094,0.171644145427162,-0.249589167853942,"FIB"
"Cell_10739",0,0,0,"TAL-1"
"Cell_10740",0,0,0,"DCT/CNT"
"Cell_10741",0,0,0,"PT-1"
"Cell_10742",0,0,0,"DCT/CNT"
"Cell_10743",0,0,0,"TAL-1"
"Cell_10744",0,0,0,"PT-1"
"Cell_10745",0,0,0,"IC-A"
"Cell_10746",0,0,0,"IC-B"
"Cell_10747",0.12472992365524,0.188396277100338,-0.0509680830266391,"EC-2"
"Cell_10748",0.0414276927320811,0.0877396834513103,0.00908438171843923,"EC-1(gEC)"
"Cell_10749",0,0,0,"TAL-1"
"Cell_10750",0,0,0,"DCT/CNT"
"Cell_10751",0,0,0,"TAL-1"
"Cell_10752",0,0,0,"PC_CNT"
"Cell_10753",0,0,0,"PC_CNT"
"Cell_10754",0,0,0,"TAL-1"
"Cell_10755",0,0,0,"TAL-1"
"Cell_10756",0,0,0,"PC_CNT"
"Cell_10757",0,0,0,"PC_CNT"
"Cell_10758",0,0,0,"DCT/CNT"
"Cell_10759",0,0,0,"DCT/CNT"
"Cell_10760",0,0,0,"IC-A"
"Cell_10761",0,0,0,"TAL-2"
"Cell_10762",0,0,0,"PT-1"
"Cell_10763",0.0188911602521916,0.11094691952789,0.290782472593256,"IC-B"
"Cell_10764",0,0,0,"PT-1"
"Cell_10765",0,0,0,"TAL-1"
"Cell_10766",0,0,0,"IC-A"
"Cell_10767",0,0,0,"TAL-1"
"Cell_10768",0,0,0,"TAL-1"
"Cell_10769",0,0,0,"DCT/CNT"
"Cell_10770",0,0,0,"PC_CNT"
"Cell_10771",0.0530993109058482,0.12333352114753,-0.144422036548281,"vSMC/MC"
"Cell_10772",0,0,0,"TAL-1"
"Cell_10773",0.110673826083462,0.143361043135859,-0.418396841905529,"Undef"
"Cell_10774",0.190425302179904,0.161397650250655,-0.0148135600549629,"FIB"
"Cell_10775",0,0,0,"TAL-1"
"Cell_10776",0,0,0,"TAL-1"
"Cell_10777",0,0,0,"TAL-2"
"Cell_10778",0.0219237798389092,0.00289665495988262,-0.168123123492936,"EC-2"
"Cell_10779",0,0,0,"PC_CNT"
"Cell_10780",0,0,0,"TAL-1"
"Cell_10781",0.181400207905661,0.257930197236138,0.526189826636204,"IMM"
"Cell_10782",-0.0397111335737369,0.0292704583402153,-0.17134543264799,"Uro"
"Cell_10783",0,0,0,"PT-1"
"Cell_10784",0,0,0,"TAL-1"
"Cell_10785",0,0,0,"PT-1"
"Cell_10786",0,0,0,"PT-1"
"Cell_10787",0.101844902669028,0.0825819991147174,0.192347640047477,"PT-2"
"Cell_10788",0.0459272610025219,0.145997460006035,-0.0445242416015801,"PODO"
"Cell_10789",0,0,0,"TAL-1"
"Cell_10790",0,0,0,"DCT/CNT"
"Cell_10791",0,0,0,"TAL-1"
"Cell_10792",0.250766172288449,0.310969878537892,0.00749194476419301,"TAL-1"
"Cell_10793",0,0,0,"TAL-2"
"Cell_10794",0,0,0,"TAL-1"
"Cell_10795",0.0844896694214685,0.0820787051863389,-0.139032963314314,"PT-1"
"Cell_10796",0,0,0,"TAL-2"
"Cell_10797",0,0,0,"DCT/CNT"
"Cell_10798",0,0,0,"TAL-2"
"Cell_10799",0,0,0,"DCT/CNT"
"Cell_10800",0,0,0,"PC_CNT"
"Cell_10801",0.258466796573067,0.416172949028122,0.783512804750478,"vSMC/MC"
"Cell_10802",0,0,0,"IC-A"
"Cell_10803",0,0,0,"PT-1"
"Cell_10804",0,0,0,"DCT/CNT"
"Cell_10805",0,0,0,"TAL-1"
"Cell_10806",0,0,0,"TAL-2"
"Cell_10807",0,0,0,"PT-2"
"Cell_10808",0.126848869195308,0.0768836953376705,0.0870073002287626,"EC-1(gEC)"
"Cell_10809",0,0,0,"PC_CNT"
"Cell_10810",0,0,0,"PT-1"
"Cell_10811",0.00759663167861047,-0.239113823283628,-0.282447159762989,"PT-1"
"Cell_10812",0.127812646019868,0.104631417300215,0.983896213060679,"TAL-1"
"Cell_10813",0.136145180088275,0.244146077663359,-0.231418531228863,"FIB"
"Cell_10814",0,0,0,"TAL-1"
"Cell_10815",0,0,0,"PT-1"
"Cell_10816",0,0,0,"TAL-1"
"Cell_10817",0,0,0,"PC_CNT"
"Cell_10818",0,0,0,"PC_CNT"
"Cell_10819",0.235800014604619,-0.0538631440034076,-0.0816723531850775,"PT-1"
"Cell_10820",0,0,0,"DCT/CNT"
"Cell_10821",0,0,0,"TAL-1"
"Cell_10822",0,0,0,"TAL-1"
"Cell_10823",0.147093625843107,0.0158146275218018,0.118143353351675,"PT-1"
"Cell_10824",0,0,0,"TAL-1"
"Cell_10825",0,0,0,"PT-1"
"Cell_10826",0,0,0,"TAL-2"
"Cell_10827",0.104773049025287,0.246979868346334,-0.0509738428754777,"PODO"
"Cell_10828",0.225337608865567,0.148957300761784,0.217022384270633,"PT-1"
"Cell_10829",0,0,0,"TAL-2"
"Cell_10830",0.0984544340628577,0.27941302010416,0.0740138894314686,"Undef"
"Cell_10831",0,0,0,"TAL-1"
"Cell_10832",0,0,0,"TAL-2"
"Cell_10833",0,0,0,"TAL-1"
"Cell_10834",0,0,0,"IC-B"
"Cell_10835",0.0760999074757148,-0.159120889113169,0.571407629894826,"PT-1"
"Cell_10836",0.0526761915978294,-0.204982952112641,0.546961405598863,"PT-1"
"Cell_10837",0.219015240750907,0.43355233136982,0.159346835352149,"FIB"
"Cell_10838",0.107640687770336,0.0644679472344623,0.232681603429453,"vSMC/MC"
"Cell_10839",0,0,0,"PT-1"
"Cell_10840",0,0,0,"DCT/CNT"
"Cell_10841",0,0,0,"TAL-1"
"Cell_10842",0,0,0,"TAL-1"
"Cell_10843",0,0,0,"IC-A"
"Cell_10844",0,0,0,"TAL-2"
"Cell_10845",0,0,0,"TAL-1"
"Cell_10846",0.19794206329381,0.284292072599989,-0.0712149322536905,"FIB"
"Cell_10847",0.225366483353751,0.342382834875545,-0.118094613331646,"EC-2"
"Cell_10848",0,0,0,"DCT/CNT"
"Cell_10849",0.0652695862851128,0.0351056158442202,-0.0451948748494768,"EC-2"
"Cell_10850",0.046534890627226,0.156481719731717,-0.0505511659993088,"PODO"
"Cell_10851",0,0,0,"TAL-1"
"Cell_10852",0,0,0,"TAL-1"
"Cell_10853",0,0,0,"TAL-1"
"Cell_10854",0,0,0,"TAL-2"
"Cell_10855",-0.0343288731516346,-0.0435523024903095,-0.049198785427718,"PODO"
"Cell_10856",0,0,0,"TAL-2"
"Cell_10857",0,0,0,"PT-1"
"Cell_10858",0,0,0,"IC-B"
"Cell_10859",0,0,0,"IMM"
"Cell_10860",0,0,0,"PC_CNT"
"Cell_10861",0,0,0,"PODO"
"Cell_10862",0.230696801011468,0.133290168174799,0.41210688936028,"IC-B"
"Cell_10863",0,0,0,"Undef"
"Cell_10864",0,0,0,"IMM"
"Cell_10865",0,0,0,"TAL-2"
"Cell_10866",0,0,0,"TAL-1"
"Cell_10867",0,0,0,"Undef"
"Cell_10868",0.0666591517232396,-0.289312497354981,-0.0322756599327103,"PT-1"
"Cell_10869",0,0,0,"IC-B"
"Cell_10870",0,0,0,"DCT/CNT"
"Cell_10871",0.0662639515034205,0.0221708920333505,-0.0832425657350789,"IMM"
"Cell_10872",0.113045578584929,-0.00793111168853716,-0.210334209533132,"IC-A"
"Cell_10873",0,0,0,"TAL-1"
"Cell_10874",-0.0527293235758062,0.0923171448247498,-0.191817789554055,"PODO"
"Cell_10875",0,0,0,"PT-1"
"Cell_10876",0,0,0,"PT-1"
"Cell_10877",0,0,0,"TAL-1"
"Cell_10878",0,0,0,"TAL-2"
"Cell_10879",0,0,0,"TAL-1"
"Cell_10880",0,0,0,"DCT/CNT"
"Cell_10881",0,0,0,"TAL-1"
"Cell_10882",0,0,0,"TAL-1"
"Cell_10883",0,0,0,"IC-B"
"Cell_10884",0,0,0,"PC_CNT"
"Cell_10885",0,0,0,"DCT/CNT"
"Cell_10886",0,0,0,"TAL-1"
"Cell_10887",0.135357110579096,-0.0236681561092902,1.03549359395456,"PT-2"
"Cell_10888",0,0,0,"TAL-2"
"Cell_10889",0.228827376528034,0.040260265515512,0.00902544171476916,"PT-1"
"Cell_10890",0.105114491276116,0.0672120229107309,0.122673062326946,"PECs?"
"Cell_10891",0,0,0,"TAL-1"
"Cell_10892",0,0,0,"TAL-1"
"Cell_10893",0.147581053473709,0.0122145533305732,-0.202179088002877,"PT-1"
"Cell_10894",0,0,0,"IC-A"
"Cell_10895",0.255319576420201,0.158067838384182,0.312870557898271,"PT-1"
"Cell_10896",0.122546635608712,0.164232936975416,0.145365264502873,"EC-3"
"Cell_10897",0,0,0,"DCT/CNT"
"Cell_10898",0,0,0,"PODO"
"Cell_10899",0,0,0,"TAL-2"
"Cell_10900",0.00476433729045767,-0.0300486258757865,0.269724881939352,"PODO"
"Cell_10901",0,0,0,"PT-1"
"Cell_10902",0,0,0,"TAL-2"
"Cell_10903",0,0,0,"IC-B"
"Cell_10904",0,0,0,"DCT/CNT"
"Cell_10905",0,0,0,"PT-1"
"Cell_10906",0,0,0,"TAL-1"
"Cell_10907",0.0192371670383746,0.056486953028847,-0.240707400719071,"EC-1(gEC)"
"Cell_10908",0,0,0,"TAL-1"
"Cell_10909",0,0,0,"DCT/CNT"
"Cell_10910",0,0,0,"DCT/CNT"
"Cell_10911",0.142929167427834,0.068318074799909,0.648613261818668,"IC-A"
"Cell_10912",0,0,0,"TAL-2"
"Cell_10913",0,0,0,"PT-1"
"Cell_10914",0,0,0,"TAL-1"
"Cell_10915",0,0,0,"TAL-2"
"Cell_10916",0,0,0,"PT-1"
"Cell_10917",0,0,0,"PC_CNT"
"Cell_10918",0,0,0,"PT-1"
"Cell_10919",0.232135963345895,0.252241585566119,-0.04903330776715,"FIB"
"Cell_10920",0,0,0,"PT-1"
"Cell_10921",0,0,0,"PC_CNT"
"Cell_10922",0.0292808710280663,-0.024429318731098,0.0189394170815933,"TAL-1"
"Cell_10923",0,0,0,"TAL-1"
"Cell_10924",0,0,0,"TAL-1"
"Cell_10925",0,0,0,"TAL-2"
"Cell_10926",-0.0149000420157749,-0.0605365567519329,-0.236097514567301,"PECs?"
"Cell_10927",0.134595619321487,0.171168490946699,-0.181279642986446,"EC-3"
"Cell_10928",0.0902892818062092,0.12580432323709,0.370969895159464,"TAL-1"
"Cell_10929",0,0,0,"PC_CNT"
"Cell_10930",0,0,0,"PT-1"
"Cell_10931",0,0,0,"PT-2"
"Cell_10932",0,0,0,"TAL-1"
"Cell_10933",0,0,0,"DCT/CNT"
"Cell_10934",0,0,0,"PC_CNT"
"Cell_10935",0,0,0,"TAL-1"
"Cell_10936",0,0,0,"DCT/CNT"
"Cell_10937",0,0,0,"PT-1"
"Cell_10938",0,0,0,"PC_CNT"
"Cell_10939",0,0,0,"Undef"
"Cell_10940",0,0,0,"PODO"
"Cell_10941",0,0,0,"PT-1"
"Cell_10942",0,0,0,"IC-B"
"Cell_10943",0,0,0,"PT-1"
"Cell_10944",0,0,0,"PT-1"
"Cell_10945",0,0,0,"TAL-1"
"Cell_10946",0,0,0,"PT-1"
"Cell_10947",0.0301557340128291,0.055587887141311,-0.198488569856675,"PECs?"
"Cell_10948",0.1349886183234,0.0463395323090746,0.396919765256644,"PT-1"
"Cell_10949",0,0,0,"DCT/CNT"
"Cell_10950",0.00436973320802558,0.00899006758948517,-0.210794163504151,"PODO"
"Cell_10951",0,0,0,"TAL-1"
"Cell_10952",0,0,0,"TAL-1"
"Cell_10953",0,0,0,"DCT/CNT"
"Cell_10954",0,0,0,"PC_CNT"
"Cell_10955",0.131785292729935,-0.0616517076100636,0.287445251230915,"PT-1"
"Cell_10956",0.107326266006762,-0.182873248703628,0.127006946841718,"PT-1"
"Cell_10957",0,0,0,"TAL-1"
"Cell_10958",0.160269896189571,0.233907804771917,0.0681974283204522,"EC-2"
"Cell_10959",0,0,0,"DCT/CNT"
"Cell_10960",0,0,0,"PODO"
"Cell_10961",0,0,0,"TAL-1"
"Cell_10962",0,0,0,"IC-A"
"Cell_10963",0,0,0,"Undef"
"Cell_10964",0,0,0,"TAL-1"
"Cell_10965",-0.0434708595995089,0.0343421558713363,-0.215910564541271,"PODO"
"Cell_10966",0.266951723677229,0.404220585705805,-0.254768369896107,"EC-2"
"Cell_10967",0,0,0,"TAL-1"
"Cell_10968",0.21546821694352,0.316646501187794,0.0859049778300773,"EC-3"
"Cell_10969",0,0,0,"DCT/CNT"
"Cell_10970",0,0,0,"TAL-1"
"Cell_10971",0,0,0,"TAL-1"
"Cell_10972",0.122414267790748,0.0471628909619725,0.183413125185709,"Undef"
"Cell_10973",0,0,0,"DCT/CNT"
"Cell_10974",0.14620533873847,0.370725478955271,0.128384101461662,"EC-1(gEC)"
"Cell_10975",0,0,0,"IC-A"
"Cell_10976",0,0,0,"DCT/CNT"
"Cell_10977",0.321239586263284,0.510748876006667,0.286650503941068,"FIB"
"Cell_10978",0,0,0,"TAL-1"
"Cell_10979",0,0,0,"PODO"
"Cell_10980",0,0,0,"DCT/CNT"
"Cell_10981",0,0,0,"TAL-2"
"Cell_10982",0.103828549657822,-0.041606673236662,0.684235772430628,"Undef"
"Cell_10983",0,0,0,"TAL-2"
"Cell_10984",0,0,0,"DCT/CNT"
"Cell_10985",0,0,0,"PT-1"
"Cell_10986",0,0,0,"TAL-1"
"Cell_10987",0,0,0,"DCT/CNT"
"Cell_10988",0,0,0,"TAL-1"
"Cell_10989",0,0,0,"DCT/CNT"
"Cell_10990",0,0,0,"DCT/CNT"
"Cell_10991",0.141213806225315,0.173086519605162,-0.177408301060695,"FIB"
"Cell_10992",0,0,0,"PC_CNT"
"Cell_10993",0,0,0,"TAL-1"
"Cell_10994",0,0,0,"DCT/CNT"
"Cell_10995",0,0,0,"Undef"
"Cell_10996",0,0,0,"TAL-1"
"Cell_10997",0,0,0,"PT-1"
"Cell_10998",0,0,0,"TAL-1"
"Cell_10999",0,0,0,"PT-1"
"Cell_11000",0,0,0,"PT-1"
"Cell_11001",0,0,0,"TAL-1"
"Cell_11002",0,0,0,"Undef"
"Cell_11003",0.102783216636926,0.0831130449500738,-0.188785740094509,"vSMC/MC"
"Cell_11004",0,0,0,"PC_CNT"
"Cell_11005",0,0,0,"DCT/CNT"
"Cell_11006",0.17503357583091,0.20251683365234,0.0741303152602509,"EC-3"
"Cell_11007",0,0,0,"PT-1"
"Cell_11008",0,0,0,"TAL-1"
"Cell_11009",0,0,0,"TAL-1"
"Cell_11010",0,0,0,"TAL-1"
"Cell_11011",0,0,0,"PT-2"
"Cell_11012",0.086426352669306,0.119371893954242,-0.193513198431686,"PECs?"
"Cell_11013",0,0,0,"TAL-1"
"Cell_11014",0,0,0,"IC-B"
"Cell_11015",0,0,0,"PC_CNT"
"Cell_11016",0,0,0,"PC_CNT"
"Cell_11017",0,0,0,"IC-B"
"Cell_11018",0,0,0,"TAL-1"
"Cell_11019",0,0,0,"TAL-1"
"Cell_11020",0,0,0,"DCT/CNT"
"Cell_11021",0,0,0,"TAL-1"
"Cell_11022",0,0,0,"TAL-2"
"Cell_11023",0,0,0,"TAL-1"
"Cell_11024",0,0,0,"TAL-2"
"Cell_11025",0.242541137355052,0.298004156850732,0.17679735149203,"EC-3"
"Cell_11026",0,0,0,"TAL-2"
"Cell_11027",0,0,0,"IC-B"
"Cell_11028",0,0,0,"IC-B"
"Cell_11029",0,0,0,"TAL-1"
