"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000000253",779.646151080838,-0.0510431346027949,0.114869472773013,0.639622780917306,0.763913858744029
"ENSMUSG00000000266",515.101753489887,-0.0988997866025477,0.130316822940938,0.416804731600287,0.573412831624687
"ENSMUSG00000000275",1828.04321936704,-0.466422147351777,0.190072133128133,0.00458000868193211,0.0152864226673851
"ENSMUSG00000000276",187.445364778823,0.826175152882204,0.242766825177385,5.85142065969097e-05,0.000316161112471051
"ENSMUSG00000000278",1571.98041051254,-0.479692066331816,0.110631883854065,4.49292816237682e-06,2.98263845866197e-05
"ENSMUSG00000000282",590.207602837024,-0.215897270385746,0.164338695062003,0.143148747568729,0.262985908035696
"ENSMUSG00000000290",131.900154249328,0.689796795317462,0.26172059154523,0.00113818406829334,0.00453563272576361
"ENSMUSG00000000295",150.207728237236,0.582626449857467,0.207687639765354,0.000983215608249116,0.00398191309966741
"ENSMUSG00000000296",271.735273261434,0.494595450286468,0.156714082662485,0.000458103774977914,0.00203466413142826
"ENSMUSG00000000301",22.2953815077749,-0.0502894570602594,0.366652698984957,0.831690044141554,0.903811955302774
"ENSMUSG00000000303",4182.82295090315,0.608896060102556,0.0730286817483026,1.15119529617963e-17,3.14075764687473e-16
"ENSMUSG00000000305",18.7659342766579,-0.104286310222029,0.386958473598224,0.666433998032653,0.785650274842714
"ENSMUSG00000000308",1080.78213634204,1.02757906523217,0.112518270062702,6.03780239796578e-21,2.17941654978478e-19
"ENSMUSG00000000317",90.2835527636716,-0.500001489307223,0.3197535151138,0.033498074580433,0.0825887201351471
"ENSMUSG00000000318",27.2749515922059,-2.2462138657519,0.57803597013705,7.42300685237756e-07,5.64142847867548e-06
"ENSMUSG00000000320",101.665624398807,0.428573098920019,0.232577922101543,0.0244257247186163,0.063305087168173
"ENSMUSG00000000326",4198.03526962008,0.217914965729162,0.142732489331114,0.0971841793428043,0.19561746209382
"ENSMUSG00000000339",469.167459365287,-0.13713932584554,0.0972707810987245,0.142973124239053,0.262711794899346
"ENSMUSG00000000340",2196.98911060004,-0.959814114632715,0.110361655643734,2.77158785595907e-19,8.86239724552571e-18
"ENSMUSG00000000346",4707.41244601486,0.0527846216526671,0.0914259008833251,0.550594450821827,0.691904532279984
"ENSMUSG00000000355",303.650359289395,-0.229630816616051,0.127555372956547,0.0542442318087062,0.122417284289499
"ENSMUSG00000000359",96.8794121569526,-0.0312488294618247,0.219977206603066,0.864212354014222,0.924103199408004
"ENSMUSG00000000365",3.31048155664956,0.392278020136029,0.749752410042595,0.142412664717505,0.261965606607497
"ENSMUSG00000000374",1413.59840499246,-0.0681802686554767,0.0859433014827521,0.413904050101925,0.570693611956803
"ENSMUSG00000000378",297.155278043595,-0.0158403033050731,0.167811961238759,0.916049566466444,0.953174032174737
"ENSMUSG00000000384",613.823887842308,-0.429075369057526,0.134677009106885,0.000561328756517753,0.0024376130214807
"ENSMUSG00000000385",4918.04572052449,1.09015682652563,0.146980376117684,1.09188362194092e-14,2.24808212803137e-13
"ENSMUSG00000000386",33.7515490326138,1.74830156531224,0.589827627218827,5.06789967394453e-05,0.000277520530327871
"ENSMUSG00000000392",7.45598592473034,0.725539376361085,0.674232099959183,0.0340682986229401,0.0837144046592113
"ENSMUSG00000000399",3253.06926679576,-0.527527144184409,0.0793342007215722,7.07205242249041e-12,1.07371031015963e-10
"ENSMUSG00000000402",457.535222752708,-0.785625419913599,0.214243137267731,2.29379586785626e-05,0.000133317668076543
"ENSMUSG00000000409",37.0776968292533,0.10169389079924,0.391386542881664,0.675201786162822,0.791669417260648
"ENSMUSG00000000416",427.146840693515,0.794512162861234,0.145898422196514,4.30377984448593e-09,4.6294146742553e-08
"ENSMUSG00000000420",2980.29413392002,-0.805386687878153,0.147828371963726,4.16665945858764e-09,4.49895168142506e-08
"ENSMUSG00000000439",430.566379201267,0.548154106672454,0.247161995196359,0.00616231171804403,0.0197458059868177
"ENSMUSG00000000440",76.0069413411342,0.30047525138343,0.429044830707407,0.248661817742162,0.397686948622858
"ENSMUSG00000000441",1312.07643647828,-0.453722700784613,0.0746728922336431,4.38795087797091e-10,5.37388885541647e-09
"ENSMUSG00000000486",97.2506042374881,-0.0416128655006044,0.207947900543567,0.813066816232486,0.892162781213003
"ENSMUSG00000000489",398.500677653843,-0.207754173944703,0.194532774122786,0.215435944351486,0.358171486851685
"ENSMUSG00000000530",390.970398426377,-0.0298772695980263,0.129474659148882,0.805248317077553,0.886700463866429
"ENSMUSG00000000531",205.048998262777,0.517751951711991,0.220795948637214,0.00495935722604915,0.0163712291898575
"ENSMUSG00000000532",1382.05063384769,0.620554423196328,0.158909750696714,1.47978877097181e-05,8.90245579729535e-05
"ENSMUSG00000000538",2529.38059146981,0.253027958068153,0.0796095216402515,0.00109554447837994,0.00438857686414877
"ENSMUSG00000000544",2.65396821758855,1.25115782774382,1.34810321720924,0.00496452505757573,0.0163801325265633
"ENSMUSG00000000552",129.391047207783,0.351459740482045,0.209899803293334,0.0470131757267327,0.108979609793588
"ENSMUSG00000000555",179.126117229663,0.53300446130473,0.172025807282824,0.000466417500186979,0.00206835622323719
"ENSMUSG00000000561",494.058708978542,-0.201236617130099,0.160707724946101,0.164868667092786,0.293088391116234
"ENSMUSG00000000562",0.985279758059427,-0.133444426336843,0.724476754331224,0.486462453960826,NA
"ENSMUSG00000000563",8556.69869608404,-0.480504542154159,0.0730546335227511,1.48807752387445e-11,2.17780528861949e-10
"ENSMUSG00000000567",40.8948254816974,0.852486101371696,0.419856591022229,0.00405919518297024,0.0137843890372308
"ENSMUSG00000000568",1240.47533416671,-0.0711794410159154,0.153098743176723,0.610070679673753,0.742031295745553
"ENSMUSG00000000579",111.989462184683,0.856666305365155,0.311214578310716,0.000520269913534475,0.00228122758163297
"ENSMUSG00000000581",793.427206467146,-0.894166333797938,0.157937185888108,1.12821355559947e-09,1.31684503564072e-08
"ENSMUSG00000000594",3887.48951904032,-0.0762103415961977,0.096999408962393,0.414660330462928,0.57121341685671
"ENSMUSG00000000600",1025.18344133082,0.00677378319811242,0.103678694349789,0.945645606626333,0.971334270009355
"ENSMUSG00000000605",1681.39023297173,-0.344126565903927,0.145960029234161,0.00990197270883809,0.0296999449865904
