"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000001158",491.571356651153,-0.0984039865560453,0.0938741805977964,0.0854924848397362,0.381458937032763
"ENSMUSG00000001166",118.198022084173,0.21248924829557,0.242111328653356,0.019891501583824,0.170605091147884
"ENSMUSG00000001173",509.940975894037,-0.0179576901554375,0.0861724183229985,0.722455179480536,0.91827576919462
"ENSMUSG00000001175",4544.22742969444,0.0515802281716733,0.0791965720058473,0.315075043955115,0.69664159094758
"ENSMUSG00000001211",5892.64269325948,0.185520149511601,0.113494018908172,0.00708221819783459,0.0895522847486743
"ENSMUSG00000001225",1.02891975248763,-0.00150626732909227,0.241271927991107,0.940330685781942,NA
"ENSMUSG00000001227",144.468832253076,0.127151800993362,0.146611300059964,0.059082816228672,0.31467257799901
"ENSMUSG00000001228",73.324913244953,-0.0219513876874553,0.131315185601648,0.65359406254182,0.889064833836612
"ENSMUSG00000001229",624.692991366797,-0.0345055345835538,0.0727224761607587,0.484041392823703,0.816076753036185
"ENSMUSG00000001240",224.228594205965,-0.153495987266826,0.135003515793175,0.0276381729576351,0.208227994178322
"ENSMUSG00000001247",737.48322430563,-0.101603477186688,0.0879966725353075,0.0708554427030952,0.346516555053784
"ENSMUSG00000001248",646.286213756959,-0.0557282394535048,0.0826238011730447,0.28553285294155,0.670639467887815
"ENSMUSG00000001249",4557.35872335085,0.0404157335118746,0.0771297810439087,0.422977884784235,0.776563421874335
"ENSMUSG00000001260",4.79088390884314,-0.00545129570133441,0.177714220781631,0.893279772665938,NA
"ENSMUSG00000001270",2357.79372590302,-0.0174688557296318,0.09411140407117,0.730062218209606,0.920807250036092
"ENSMUSG00000001280",1403.18046771707,0.152926767568313,0.112701047080424,0.0199993098650736,0.171262281360163
"ENSMUSG00000001281",32.218034140864,-0.16348741766838,0.305358554547604,0.0353011277676073,0.237493418170313
"ENSMUSG00000001285",333.07624114771,0.0159076114284427,0.090058615480335,0.753166353217101,0.930227223787708
"ENSMUSG00000001288",355.744629544671,-0.039857218561645,0.090837145597967,0.443423802152921,0.792129030515434
"ENSMUSG00000001289",1561.26271443574,-0.158105376411988,0.07922260278087,0.00541372451289442,0.0744078306962753
"ENSMUSG00000001300",394.01987818042,-0.000799050478947483,0.101298933469793,0.987209144645768,0.997991033696385
"ENSMUSG00000001305",127.840363886296,-0.134009022270924,0.164057231488924,0.0557692221608575,0.304319953089682
